ASPECT RATIOS FOR SHAPE PARAMETERS
7.216819082641387 #802, triangle 268
5.365713941000508 #803, triangle 268
5.675161619693692 #804, triangle 268
1.5915475873170462 #805, triangle 269
1.6950327045199156 #806, triangle 269
2.008158126150103 #807, triangle 269
15.657426894515174 #808, triangle 270
11.086278029223191 #809, triangle 270
12.570410672573924 #810, triangle 270
3.0746417610622534 #811, triangle 271
2.500544025602177 #812, triangle 271
3.6388518370668828 #813, triangle 271
32.54668805662643 #814, triangle 272
22.266063632274616 #815, triangle 272
29.691316923000628 #816, triangle 272
4.33486185629267 #817, triangle 273
8.91848647916754 #818, triangle 273
9.11534962739939 #819, triangle 273
10.909932623809048 #820, triangle 274
15.878991138347965 #821, triangle 274
18.145943127610263 #822, triangle 274
13.829287544773115 #823, triangle 275
9.754208060589056 #824, triangle 275
12.100866811263405 #825, triangle 275
4.162737709109315 #826, triangle 276
3.107027601382803 #827, triangle 276
3.475286503561113 #828, triangle 276
13.372340372792332 #829, triangle 277
10.29150436434984 #830, triangle 277
14.869284058185897 #831, triangle 277
8.194253111360466 #832, triangle 278
7.962399606365853 #833, triangle 278
10.559526324399297 #834, triangle 278
4.531869117679041 #835, triangle 279
6.928412618893736 #836, triangle 279
5.856105459714914 #837, triangle 279
5.2758490280165375 #838, triangle 280
5.266671256885151 #839, triangle 280
6.841634997590863 #840, triangle 280
3.3487341430177886 #841, triangle 281
7.184554520916057 #842, triangle 281
7.1140171048986005 #843, triangle 281
2.008991423355526 #844, triangle 282
1.300076257298901 #845, triangle 282
2.0956763853199467 #846, triangle 282
5.085596333637773 #847, triangle 283
4.022792750920046 #848, triangle 283
3.8900851468869737 #849, triangle 283
2.554572839080621 #850, triangle 284
2.8959942362819153 #851, triangle 284
1.910118093609112 #852, triangle 284
5.676386872985856 #853, triangle 285
7.508995800026484 #854, triangle 285
5.955083208024454 #855, triangle 285
15.076487485729889 #856, triangle 286
12.046736614242795 #857, triangle 286
11.270181010339977 #858, triangle 286
32.47445920427008 #859, triangle 287
33.60001034308829 #860, triangle 287
16.237790642049198 #861, triangle 287
18.99616283055885 #862, triangle 288
16.040649708077353 #863, triangle 288
13.69989133354479 #864, triangle 288
15.937179513503601 #865, triangle 289
31.894148779219897 #866, triangle 289
32.992773266208076 #867, triangle 289
16.859227872416188 #868, triangle 290
15.602124477790968 #869, triangle 290
11.434008949440015 #870, triangle 290
3.711659885649863 #871, triangle 291
1.8004268386511124 #872, triangle 291
3.7136666419005273 #873, triangle 291
5.17620300711011 #874, triangle 292
2.6870891029472252 #875, triangle 292
5.3540799881587136 #876, triangle 292
7.973554878997194 #877, triangle 293
8.148947579922229 #878, triangle 293
5.341084106097191 #879, triangle 293
14.329958870461024 #880, triangle 294
7.978887109509263 #881, triangle 294
13.025836863101585 #882, triangle 294
1.7853727423485635 #883, triangle 295
2.6374702273584067 #884, triangle 295
2.3210717813608728 #885, triangle 295
3.0931470700029498 #886, triangle 296
2.6776214616900234 #887, triangle 296
3.7485063184601946 #888, triangle 296
34.390500228161926 #889, triangle 297
22.52640651249581 #890, triangle 297
34.84208000667016 #891, triangle 297
2.9248074028085425 #892, triangle 298
3.8029935517018743 #893, triangle 298
4.161140104166818 #894, triangle 298
2.817194180003798 #895, triangle 299
4.2625880045326054 #896, triangle 299
4.23864482289116 #897, triangle 299
3.6038436411873125 #898, triangle 300
2.4187877258630093 #899, triangle 300
3.562299430663789 #900, triangle 300
2.350102704485134 #901, triangle 301
3.145884363191909 #902, triangle 301
3.3530096811905343 #903, triangle 301
2.678844591615383 #904, triangle 302
2.7510807535710557 #905, triangle 302
3.445431227179093 #906, triangle 302
2.7514520024603453 #907, triangle 303
3.445668276134678 #908, triangle 303
2.678904735766405 #909, triangle 303
1.1555082980912585 #910, triangle 304
1.0320670708217843 #911, triangle 304
1.1791517847899662 #912, triangle 304
6.933078498593464 #913, triangle 305
7.807329087391928 #914, triangle 305
5.4828075107773655 #915, triangle 305
4.199724933971459 #916, triangle 306
3.058732010245573 #917, triangle 306
4.459910324632129 #918, triangle 306
5.452396359546219 #919, triangle 307
6.1453165315761895 #920, triangle 307
4.339859433898455 #921, triangle 307
7.663177450403794 #922, triangle 308
5.329578040935285 #923, triangle 308
6.906052429830395 #924, triangle 308
1.317408016670708 #925, triangle 309
1.880101157139794 #926, triangle 309
2.002111414200097 #927, triangle 309
8.249484017787076 #928, triangle 310
9.251801247006794 #929, triangle 310
6.464001528957756 #930, triangle 310
2.303973319471369 #931, triangle 311
2.669089996293672 #932, triangle 311
3.2055637599895266 #933, triangle 311
1.1515989318770057 #934, triangle 312
1.7428848309982587 #935, triangle 312
1.6946637787327237 #936, triangle 312
9.548605635141822 #937, triangle 313
14.795747500120086 #938, triangle 313
14.677307854653767 #939, triangle 313
15.314841420488781 #940, triangle 314
10.597880771312726 #941, triangle 314
16.001527642892793 #942, triangle 314
8.108567470496006 #943, triangle 315
7.614449574446224 #944, triangle 315
5.4750083461315775 #945, triangle 315
7.270343880823591 #946, triangle 316
7.8327856557875855 #947, triangle 316
5.335311224378721 #948, triangle 316
5.582666386404006 #949, triangle 317
11.982300446837343 #950, triangle 317
11.794819581686085 #951, triangle 317
15.26300673643101 #952, triangle 318
14.748148620687132 #953, triangle 318
10.041045788402306 #954, triangle 318
15.597166800101188 #955, triangle 319
15.043889609277887 #956, triangle 319
10.27338586081471 #957, triangle 319
9.6548616442124 #958, triangle 320
14.708817790080662 #959, triangle 320
14.259598945724097 #960, triangle 320
10.630684412355599 #961, triangle 321
7.090295473674842 #962, triangle 321
10.110877828791363 #963, triangle 321
5.550589392685426 #964, triangle 322
5.743161795744078 #965, triangle 322
2.8698376559597008 #966, triangle 322
7.135311984799492 #967, triangle 323
10.253325301631877 #968, triangle 323
10.733032028938775 #969, triangle 323
11.05564966163896 #970, triangle 324
11.481139949549199 #971, triangle 324
7.584685827315139 #972, triangle 324
3.087598629425853 #973, triangle 325
1.6926135222880563 #974, triangle 325
2.966758037841803 #975, triangle 325
3.1314708662412962 #976, triangle 326
4.739057930867703 #977, triangle 326
4.029762001124943 #978, triangle 326
10.356088009146164 #979, triangle 327
7.074481864402595 #980, triangle 327
8.50327841221426 #981, triangle 327
4.589670536317855 #982, triangle 328
3.4563237327888947 #983, triangle 328
3.748708966316618 #984, triangle 328
19.97923363256282 #985, triangle 329
13.837283344696708 #986, triangle 329
20.895205593751598 #987, triangle 329
18.461645540153278 #988, triangle 330
28.288485359149167 #989, triangle 330
28.59632214464125 #990, triangle 330
2.4406381344405697 #991, triangle 331
2.7805989580505788 #992, triangle 331
2.079893699226491 #993, triangle 331
20.13378006599402 #994, triangle 332
20.002526297618484 #995, triangle 332
12.96515591364858 #996, triangle 332
1.869322800584752 #997, triangle 333
3.10077788391982 #998, triangle 333
3.298596277860597 #999, triangle 333
7.198607825056539 #1000, triangle 334
9.416566461532376 #1001, triangle 334
7.256044508254111 #1002, triangle 334
5.965047627411889 #1003, triangle 335
8.953436480177363 #1004, triangle 335
9.13003353177442 #1005, triangle 335
4.716708882765738 #1006, triangle 336
3.6278891556071917 #1007, triangle 336
3.716026369374548 #1008, triangle 336
18.64717282213105 #1009, triangle 337
15.387559579900653 #1010, triangle 337
13.649601459827855 #1011, triangle 337
10.068732029508713 #1012, triangle 338
13.489388078707295 #1013, triangle 338
10.81386451472966 #1014, triangle 338
19.452052684235248 #1015, triangle 339
26.732745968800828 #1016, triangle 339
22.240635031723425 #1017, triangle 339
25.26912990537088 #1018, triangle 340
16.293975276471524 #1019, triangle 340
25.366176061886694 #1020, triangle 340
6.555003574109273 #1021, triangle 341
3.0467632534309583 #1022, triangle 341
6.510585963769259 #1023, triangle 341
4.345277555348474 #1024, triangle 342
7.1993381540808805 #1025, triangle 342
6.337391394195613 #1026, triangle 342
3.682836508171351 #1027, triangle 343
3.6987373584027914 #1028, triangle 343
2.464389381029724 #1029, triangle 343
9.484803895387248 #1030, triangle 344
4.909182822794634 #1031, triangle 344
9.884147149027314 #1032, triangle 344
2.4014461742163906 #1033, triangle 345
1.8561742158747683 #1034, triangle 345
1.9870851163393557 #1035, triangle 345
2.1064668998125438 #1036, triangle 346
1.606347308353275 #1037, triangle 346
1.923938274143325 #1038, triangle 346
4.536549519138342 #1039, triangle 347
6.782736563502503 #1040, triangle 347
5.667549908731865 #1041, triangle 347
1.040100136671531 #1042, triangle 348
1.3965988929127549 #1043, triangle 348
1.3804912019164641 #1044, triangle 348
1.594356999926652 #1045, triangle 349
1.1439740369663756 #1046, triangle 349
1.653397621182774 #1047, triangle 349
1.495510035363838 #1048, triangle 350
1.7773640018467067 #1049, triangle 350
1.49038594204585 #1050, triangle 350
1.2118107394408768 #1051, triangle 351
1.5039001017951332 #1052, triangle 351
1.4674382669394408 #1053, triangle 351
2.7324330304206623 #1054, triangle 352
1.8997997138769274 #1055, triangle 352
2.3586283340326806 #1056, triangle 352
7.2915252492234925 #1057, triangle 353
5.608405659703215 #1058, triangle 353
5.625245754832851 #1059, triangle 353
9.041355505163303 #1060, triangle 354
6.667692590782655 #1061, triangle 354
7.119663740712507 #1062, triangle 354
1.496550397512743 #1063, triangle 355
2.2823126154481224 #1064, triangle 355
2.0901603889609324 #1065, triangle 355
1.4043033935084244 #1066, triangle 356
1.206925427560436 #1067, triangle 356
1.2682939031562552 #1068, triangle 356
1.77503410403195 #1069, triangle 357
1.1980980935831615 #1070, triangle 357
1.6968331455281735 #1071, triangle 357
3.5986891888198107 #1072, triangle 358
4.701042783793914 #1073, triangle 358
3.6798054078735087 #1074, triangle 358
2.0906461348723506 #1075, triangle 359
3.0179494942895198 #1076, triangle 359
2.920626582427863 #1077, triangle 359
6.727564720882124 #1078, triangle 360
8.17444404732603 #1079, triangle 360
9.914880483810457 #1080, triangle 360
2.9689063962297553 #1081, triangle 361
3.766673414486588 #1082, triangle 361
4.443151173515989 #1083, triangle 361
13.571401612821871 #1084, triangle 362
14.96468090683846 #1085, triangle 362
10.297794018038317 #1086, triangle 362
10.111167945347184 #1087, triangle 363
5.636668194912698 #1088, triangle 363
10.784990927523232 #1089, triangle 363
12.295673305070519 #1090, triangle 364
17.973614077003088 #1091, triangle 364
18.660426341696944 #1092, triangle 364
7.4597084678897705 #1093, triangle 365
8.358201652194508 #1094, triangle 365
5.843598578379501 #1095, triangle 365
4.584638144123293 #1096, triangle 366
4.447529102841486 #1097, triangle 366
2.315326046113937 #1098, triangle 366
3.2800244821292077 #1099, triangle 367
3.6450603366021417 #1100, triangle 367
2.6118271623879648 #1101, triangle 367
7.948622850251215 #1102, triangle 368
5.338911747269414 #1103, triangle 368
7.522854700319662 #1104, triangle 368
4.444076564529093 #1105, triangle 369
4.50039449123817 #1106, triangle 369
5.779119073441995 #1107, triangle 369
9.977286983887359 #1108, triangle 370
14.491609022968904 #1109, triangle 370
13.135585076192303 #1110, triangle 370
15.07568231335276 #1111, triangle 371
25.74883815373209 #1112, triangle 371
22.811733800433046 #1113, triangle 371
17.482043828126002 #1114, triangle 372
7.969000425586512 #1115, triangle 372
17.33216873701163 #1116, triangle 372
8.01999594552095 #1117, triangle 373
6.151907634175813 #1118, triangle 373
6.198915591736191 #1119, triangle 373
6.771221057403229 #1120, triangle 374
5.137096348260005 #1121, triangle 374
5.356045781140443 #1122, triangle 374
6.115755485452383 #1123, triangle 375
6.838404013795187 #1124, triangle 375
8.299291541061585 #1125, triangle 375
19.825423098479156 #1126, triangle 376
21.84318960081741 #1127, triangle 376
15.005002281121172 #1128, triangle 376
2.7787828385081665 #1129, triangle 377
1.8164150254584446 #1130, triangle 377
3.0182616967127402 #1131, triangle 377
17.68705667245651 #1132, triangle 378
27.29684149546572 #1133, triangle 378
27.479733929503737 #1134, triangle 378
5.37408343209102 #1135, triangle 379
8.168846688340327 #1136, triangle 379
7.952128018085589 #1137, triangle 379
3.374094101046478 #1138, triangle 380
2.384315435411042 #1139, triangle 380
3.1262935010851782 #1140, triangle 380
2.3386249683241274 #1141, triangle 381
2.4605267577024463 #1142, triangle 381
1.7737414669653313 #1143, triangle 381
1.6559740277554775 #1144, triangle 382
2.3195253960374433 #1145, triangle 382
2.021755957086378 #1146, triangle 382
2.4609777050979242 #1147, triangle 383
2.9719053158532076 #1148, triangle 383
2.2904849875864626 #1149, triangle 383
1.421514580893178 #1150, triangle 384
2.679882833687583 #1151, triangle 384
2.6965459483468326 #1152, triangle 384
2.7747285721752117 #1153, triangle 385
4.366999941337006 #1154, triangle 385
3.8052058492039182 #1155, triangle 385
5.530864224441744 #1156, triangle 386
2.7251141071055858 #1157, triangle 386
5.638160733241151 #1158, triangle 386
2.9550654244098262 #1159, triangle 387
2.9901443126257305 #1160, triangle 387
3.807648847401411 #1161, triangle 387
1.733816567959806 #1162, triangle 388
1.3159795214160825 #1163, triangle 388
1.7144887026918934 #1164, triangle 388
1.9625554783206656 #1165, triangle 389
1.744387541709885 #1166, triangle 389
2.2485972813114175 #1167, triangle 389
2.3382495960073517 #1168, triangle 390
4.781542314868199 #1169, triangle 390
4.695153508440923 #1170, triangle 390
2.3407370633561575 #1171, triangle 391
3.296286526582195 #1172, triangle 391
3.041775353243286 #1173, triangle 391
4.631079884409818 #1174, triangle 392
7.132574877131723 #1175, triangle 392
7.091005837984258 #1176, triangle 392
1.733420337842603 #1177, triangle 393
1.9122854876483373 #1178, triangle 393
2.213151730717654 #1179, triangle 393
28.094531963750928 #1180, triangle 394
18.11716891947612 #1181, triangle 394
27.835305303967218 #1182, triangle 394
2.359373671756901 #1183, triangle 395
4.024902907499212 #1184, triangle 395
4.295914869432099 #1185, triangle 395
21.090162380916354 #1186, triangle 396
19.850041506125883 #1187, triangle 396
26.516779849568383 #1188, triangle 396
13.8592245401491 #1189, triangle 397
17.94305701619108 #1190, triangle 397
13.570908177590592 #1191, triangle 397
17.022547132773145 #1192, triangle 398
11.035273497207667 #1193, triangle 398
17.131009132027785 #1194, triangle 398
6.8029221635226 #1195, triangle 399
8.030596754302412 #1196, triangle 399
5.205181611488442 #1197, triangle 399
3.106117370489948 #1198, triangle 400
4.334955041743602 #1199, triangle 400
4.96401981800728 #1200, triangle 400
6.084690471952097 #1201, triangle 401
4.386472041287099 #1202, triangle 401
7.027437157383986 #1203, triangle 401
14.994333194591931 #1204, triangle 402
10.178705963964767 #1205, triangle 402
15.491996121623762 #1206, triangle 402
1.8035085756141003 #1207, triangle 403
2.709517069352523 #1208, triangle 403
2.9565374181781707 #1209, triangle 403
1.0962473825544388 #1210, triangle 404
1.4679837162199953 #1211, triangle 404
1.512671801129038 #1212, triangle 404
2.928445476518049 #1213, triangle 405
3.3003931509318116 #1214, triangle 405
2.099895066762706 #1215, triangle 405
1.633967650639348 #1216, triangle 406
1.7567615555582268 #1217, triangle 406
1.3858855398111867 #1218, triangle 406
3.6816637930695566 #1219, triangle 407
4.47132889233324 #1220, triangle 407
3.148807660367404 #1221, triangle 407
1.2810795098274959 #1222, triangle 408
2.1815849232646807 #1223, triangle 408
2.2204877879870626 #1224, triangle 408
2.5887102708492042 #1225, triangle 409
3.0855852708542546 #1226, triangle 409
2.202576542324242 #1227, triangle 409
18.99331730461243 #1228, triangle 410
18.202711854933874 #1229, triangle 410
12.55992432289007 #1230, triangle 410
4.95180088096988 #1231, triangle 411
4.860682034293581 #1232, triangle 411
2.415322107274703 #1233, triangle 411
29.08477594944203 #1234, triangle 412
20.305455248200484 #1235, triangle 412
30.571060326926403 #1236, triangle 412
11.04973073280751 #1237, triangle 413
16.58225096584971 #1238, triangle 413
15.733493235454908 #1239, triangle 413
3.0570284448772043 #1240, triangle 414
2.8016317960835146 #1241, triangle 414
3.784095877041131 #1242, triangle 414
25.673161414019937 #1243, triangle 415
17.154172115594662 #1244, triangle 415
24.230117099865236 #1245, triangle 415
1.8988939284811495 #1246, triangle 416
2.0164041584808072 #1247, triangle 416
1.3156990156776156 #1248, triangle 416
7.040634919793222 #1249, triangle 417
9.111270358498164 #1250, triangle 417
6.978099598390079 #1251, triangle 417
32.32245946650411 #1252, triangle 418
32.17942008954247 #1253, triangle 418
20.7653412879642 #1254, triangle 418
1.292990754908167 #1255, triangle 419
1.7049139203352792 #1256, triangle 419
1.7004124809094308 #1257, triangle 419
4.934201650699284 #1258, triangle 420
4.511210414691343 #1259, triangle 420
6.184479528313236 #1260, triangle 420
6.7187844203269576 #1261, triangle 421
6.655322767065858 #1262, triangle 421
8.688502846669484 #1263, triangle 421
6.525789253175736 #1264, triangle 422
6.165021823786669 #1265, triangle 422
8.308078760633167 #1266, triangle 422
2.0348741448197742 #1267, triangle 423
4.22195901249993 #1268, triangle 423
4.1966509423603 #1269, triangle 423
5.016085464440862 #1270, triangle 424
5.203908787772864 #1271, triangle 424
6.596873419214886 #1272, triangle 424
27.617836971052938 #1273, triangle 425
19.982454426047116 #1274, triangle 425
21.87212184726378 #1275, triangle 425
6.264969865535683 #1276, triangle 426
9.083697895558423 #1277, triangle 426
7.429404337716587 #1278, triangle 426
7.215822567031443 #1279, triangle 427
8.29327823748764 #1280, triangle 427
9.910615281258664 #1281, triangle 427
29.37648479356639 #1282, triangle 428
18.908809395840102 #1283, triangle 428
29.17573321920232 #1284, triangle 428
2.4890202806930244 #1285, triangle 429
4.511358308994994 #1286, triangle 429
4.207501234793808 #1287, triangle 429
1.8948158819792207 #1288, triangle 430
3.9488137231062033 #1289, triangle 430
3.947943078160112 #1290, triangle 430
3.6220729156701803 #1291, triangle 431
2.069193068677009 #1292, triangle 431
3.366367858417714 #1293, triangle 431
2.1554119080253793 #1294, triangle 432
1.4712564935665695 #1295, triangle 432
1.9528684849834548 #1296, triangle 432
2.760517850053162 #1297, triangle 433
2.2317287042340137 #1298, triangle 433
2.178503194911958 #1299, triangle 433
4.334028219056299 #1300, triangle 434
2.926901680835327 #1301, triangle 434
4.1789931168216095 #1302, triangle 434
1.4946739296945515 #1303, triangle 435
1.1183538179381352 #1304, triangle 435
1.430760563251858 #1305, triangle 435
3.5328235393591663 #1306, triangle 436
3.2246356963498806 #1307, triangle 436
2.512907657691871 #1308, triangle 436
3.023703398428476 #1309, triangle 437
1.5853442545534973 #1310, triangle 437
2.9719893850362524 #1311, triangle 437
1.020919337195214 #1312, triangle 438
1.0711715670417565 #1313, triangle 438
1.084648239240479 #1314, triangle 438
4.170660068692095 #1315, triangle 439
3.4955687167064964 #1316, triangle 439
2.8631227950141414 #1317, triangle 439
4.015818238003026 #1318, triangle 440
2.7776322567711316 #1319, triangle 440
4.128129530735935 #1320, triangle 440
3.2255377725804335 #1321, triangle 441
3.424688053032524 #1322, triangle 441
4.302821796855812 #1323, triangle 441
3.0483868118531214 #1324, triangle 442
1.5699473910716122 #1325, triangle 442
3.0712320568568874 #1326, triangle 442
2.0979261599049557 #1327, triangle 443
1.910872044717299 #1328, triangle 443
1.604206814683186 #1329, triangle 443
1.7850298714157107 #1330, triangle 444
2.4286846361351464 #1331, triangle 444
2.066160781018282 #1332, triangle 444
2.530140890371632 #1333, triangle 445
1.9855001657030817 #1334, triangle 445
2.103589138388599 #1335, triangle 445
1.5577681207379772 #1336, triangle 446
2.1178955595203335 #1337, triangle 446
2.034957434925363 #1338, triangle 446
2.4064909525269327 #1339, triangle 447
2.0461048622711995 #1340, triangle 447
1.8763369247780066 #1341, triangle 447
7.059108084418403 #1342, triangle 448
8.544689312311254 #1343, triangle 448
6.28353645035365 #1344, triangle 448
3.6633715769696593 #1345, triangle 449
2.8451571659886636 #1346, triangle 449
2.9080644768650274 #1347, triangle 449
1.224502909821568 #1348, triangle 450
1.2669658667709267 #1349, triangle 450
1.0611739407266518 #1350, triangle 450
3.942816122882128 #1351, triangle 451
4.279233512408614 #1352, triangle 451
5.254747205295246 #1353, triangle 451
2.8475317937590288 #1354, triangle 452
2.8744548298332293 #1355, triangle 452
1.9687198398377965 #1356, triangle 452
2.4778422505251703 #1357, triangle 453
1.808292618684183 #1358, triangle 453
2.310251824425033 #1359, triangle 453
2.9829722530975578 #1360, triangle 454
2.586190809730397 #1361, triangle 454
2.2311166372030327 #1362, triangle 454
2.051329917038895 #1363, triangle 455
2.457320195643572 #1364, triangle 455
2.7638455747572026 #1365, triangle 455
1.7358524411397311 #1366, triangle 456
1.6953593431913259 #1367, triangle 456
2.087211582131305 #1368, triangle 456
2.219900855446482 #1369, triangle 457
1.7569514664797161 #1370, triangle 457
1.8856128768118676 #1371, triangle 457
2.770403945586925 #1372, triangle 458
2.5458133062169774 #1373, triangle 458
2.010161991908078 #1374, triangle 458
2.8921477884577635 #1375, triangle 459
3.1679792292528903 #1376, triangle 459
2.2747643688271864 #1377, triangle 459
2.2307383823066873 #1378, triangle 460
1.6098287897025225 #1379, triangle 460
2.1692879322213203 #1380, triangle 460
16.960021755071445 #1381, triangle 461
16.77518479099166 #1382, triangle 461
10.963020961384599 #1383, triangle 461
1.250125283856712 #1384, triangle 462
1.1223988620440626 #1385, triangle 462
1.1847722857176204 #1386, triangle 462
9.339119003187907 #1387, triangle 463
6.516888730659596 #1388, triangle 463
8.341289284905276 #1389, triangle 463
36.2697620120163 #1390, triangle 464
36.77872468883246 #1391, triangle 464
23.79315993384704 #1392, triangle 464
10.35875140414986 #1393, triangle 465
16.042932133995652 #1394, triangle 465
15.896189056305571 #1395, triangle 465
1.8828376489754886 #1396, triangle 466
1.676873835806256 #1397, triangle 466
1.4996472746246636 #1398, triangle 466
13.621970696340318 #1399, triangle 467
19.930089050712304 #1400, triangle 467
18.226868353698553 #1401, triangle 467
23.203918124865048 #1402, triangle 468
14.871407777828022 #1403, triangle 468
23.189854372427703 #1404, triangle 468
4.288307826921242 #1405, triangle 469
4.888554760158117 #1406, triangle 469
3.5053028556616646 #1407, triangle 469
1.4571990349080985 #1408, triangle 470
1.9376669467759304 #1409, triangle 470
1.9776644679826614 #1410, triangle 470
2.257987199772873 #1411, triangle 471
3.247313837635072 #1412, triangle 471
3.31740045972843 #1413, triangle 471
5.364660010095452 #1414, triangle 472
6.17823525474336 #1415, triangle 472
4.425864569889975 #1416, triangle 472
3.1425736381365983 #1417, triangle 473
4.400905149457041 #1418, triangle 473
3.912556832570737 #1419, triangle 473
3.9344534812043195 #1420, triangle 474
3.6636829467992955 #1421, triangle 474
2.7390924176810807 #1422, triangle 474
1.4458613132582854 #1423, triangle 475
1.4387033687508475 #1424, triangle 475
1.7038956623299588 #1425, triangle 475
5.2134126632758635 #1426, triangle 476
4.004313369905624 #1427, triangle 476
4.090134390905642 #1428, triangle 476
10.911119152672867 #1429, triangle 477
10.844591232660697 #1430, triangle 477
7.045324675595148 #1431, triangle 477
4.781212451337877 #1432, triangle 478
4.440485332813533 #1433, triangle 478
3.30035722525914 #1434, triangle 478
2.208502268566617 #1435, triangle 479
1.67600943078072 #1436, triangle 479
1.8751453271828809 #1437, triangle 479
14.575326000135691 #1438, triangle 480
19.9938817720066 #1439, triangle 480
21.546600191249112 #1440, triangle 480
13.327577632097826 #1441, triangle 481
17.9051590886315 #1442, triangle 481
19.531097459252084 #1443, triangle 481
7.262176006684981 #1444, triangle 482
4.657087256517066 #1445, triangle 482
6.1968832643223655 #1446, triangle 482
10.505600809449755 #1447, triangle 483
13.124648741664583 #1448, triangle 483
9.35599470752762 #1449, triangle 483
14.833534816692664 #1450, triangle 484
13.298482054521632 #1451, triangle 484
10.288867665975108 #1452, triangle 484
16.692505946869506 #1453, triangle 485
14.791063705136432 #1454, triangle 485
11.665062327140022 #1455, triangle 485
10.30995719425298 #1456, triangle 486
7.3691060550985075 #1457, triangle 486
10.963011698196787 #1458, triangle 486
8.091389843003105 #1459, triangle 487
8.769638873842466 #1460, triangle 487
5.988598367507574 #1461, triangle 487
6.2771809828632685 #1462, triangle 488
5.622686091666403 #1463, triangle 488
3.6792666034676813 #1464, triangle 488
9.43553693679833 #1465, triangle 489
6.319830140454423 #1466, triangle 489
8.936342030866463 #1467, triangle 489
3.5855816269360608 #1468, triangle 490
2.6318541654456697 #1469, triangle 490
3.118141706852417 #1470, triangle 490
2.9185957421352104 #1471, triangle 491
1.5808136917599107 #1472, triangle 491
2.837097210589505 #1473, triangle 491
3.5120181756308524 #1474, triangle 492
2.911952920414261 #1475, triangle 492
2.5084658743113 #1476, triangle 492
6.620009320832241 #1477, triangle 493
10.164430051297606 #1478, triangle 493
10.238061158971494 #1479, triangle 493
23.554971809208755 #1480, triangle 494
23.29672915584171 #1481, triangle 494
15.21374593751788 #1482, triangle 494
3.470150157406817 #1483, triangle 495
2.3658899044361346 #1484, triangle 495
3.5149328105383253 #1485, triangle 495
12.673688621951674 #1486, triangle 496
9.012055557647695 #1487, triangle 496
10.963295277447557 #1488, triangle 496
5.675288149772032 #1489, triangle 497
7.706454203539264 #1490, triangle 497
6.087059184063576 #1491, triangle 497
7.668281694108485 #1492, triangle 498
8.972723983981984 #1493, triangle 498
10.610616147911694 #1494, triangle 498
12.135953614298634 #1495, triangle 499
25.176849101715526 #1496, triangle 499
24.368201157492994 #1497, triangle 499
17.899379923999106 #1498, triangle 500
12.56225835718066 #1499, triangle 500
15.754325297192954 #1500, triangle 500
21.950887762597443 #1501, triangle 501
15.303618438509053 #1502, triangle 501
19.496533123408632 #1503, triangle 501
4.430579379057298 #1504, triangle 502
6.077445883341722 #1505, triangle 502
4.852603877888396 #1506, triangle 502
2.230087190111875 #1507, triangle 503
2.8938290936742908 #1508, triangle 503
2.4079867555033077 #1509, triangle 503
4.491500121873612 #1510, triangle 504
5.3128524189444875 #1511, triangle 504
6.478020198647089 #1512, triangle 504
1.5504094932859978 #1513, triangle 505
2.7045226460871974 #1514, triangle 505
2.798106474742232 #1515, triangle 505
2.4211784274253327 #1516, triangle 506
1.9720130460067875 #1517, triangle 506
1.916828511668937 #1518, triangle 506
3.659913854372167 #1519, triangle 507
3.8619346388208173 #1520, triangle 507
2.097260921474847 #1521, triangle 507
2.9102316397862933 #1522, triangle 508
2.601190697161416 #1523, triangle 508
3.5596425732573396 #1524, triangle 508
4.8556511002655345 #1525, triangle 509
5.773736553637817 #1526, triangle 509
3.844092282610498 #1527, triangle 509
3.5850877301044375 #1528, triangle 510
5.6176512581335105 #1529, triangle 510
6.219495768580409 #1530, triangle 510
5.861447154546605 #1531, triangle 511
5.084858532607583 #1532, triangle 511
4.207559342871588 #1533, triangle 511
14.338642581764157 #1534, triangle 512
11.312987724544852 #1535, triangle 512
16.18486069841499 #1536, triangle 512
7.166802125456069 #1537, triangle 513
6.405978825722913 #1538, triangle 513
5.018404837425147 #1539, triangle 513
4.614224010880027 #1540, triangle 514
6.463002447817514 #1541, triangle 514
5.631119209576828 #1542, triangle 514
3.513206621858399 #1543, triangle 515
2.1251055535824745 #1544, triangle 515
3.1822145886411395 #1545, triangle 515
2.287891434486012 #1546, triangle 516
3.310063111700383 #1547, triangle 516
3.1725406416714237 #1548, triangle 516
12.800599346645084 #1549, triangle 517
9.130987615180937 #1550, triangle 517
11.01947000156171 #1551, triangle 517
29.096579858885004 #1552, triangle 518
13.275144105856524 #1553, triangle 518
28.807115602202963 #1554, triangle 518
14.850981454459596 #1555, triangle 519
17.16515504099588 #1556, triangle 519
12.187407852879534 #1557, triangle 519
11.993438329256838 #1558, triangle 520
17.077703897517246 #1559, triangle 520
15.0199000880489 #1560, triangle 520
23.746031213370223 #1561, triangle 521
36.788263113708226 #1562, triangle 521
36.388973501669035 #1563, triangle 521
36.08601729598518 #1564, triangle 522
35.72833010095805 #1565, triangle 522
23.27662812620897 #1566, triangle 522
32.05345658636689 #1567, triangle 523
20.879562564090424 #1568, triangle 523
32.36998300116152 #1569, triangle 523
32.99249674190016 #1570, triangle 524
32.63070462310343 #1571, triangle 524
21.299697213190267 #1572, triangle 524
30.27879250009271 #1573, triangle 525
19.58480531088267 #1574, triangle 525
30.453221822273758 #1575, triangle 525
