TAPERS FOR SHAPE PARAMETERS
0.0029797863094123966 0.00036002786245037984 #1453, triangle 485
0.0008581797501776247 0.002804943091515122 #1454, triangle 485
0.0024909664743070423 0.0021416444268672224 #1455, triangle 485
0.0007387989791090511 0.0027837098123823217 #1456, triangle 486
0.0023534389272721894 0.002180213248247314 #1457, triangle 486
0.002870519278789603 0.0005013178286486849 #1458, triangle 486
0.0006727521409410417 0.002328756717519501 #1459, triangle 487
0.00042408129883916964 0.002424395183941947 #1460, triangle 487
0.0018128472638170548 0.0020034345149215777 #1461, triangle 487
0.00020355939555172052 0.0008326127678984218 #1462, triangle 488
0.00040237514454094807 0.0007880116900220014 #1463, triangle 488
0.0004621500595235156 0.000637443020669942 #1464, triangle 488
0.0005606741145997952 0.0030059089146026266 #1465, triangle 489
0.002299355027793395 0.002460057225808535 #1466, triangle 489
0.0007753537687323601 0.0029253133843018136 #1467, triangle 489
0.00032149073020088897 0.0011219565084229295 #1468, triangle 490
0.0008132628523508828 0.0009612295773369768 #1469, triangle 490
0.0004492421141263383 0.0010462708831639725 #1470, triangle 490
0.00022929049708383557 0.0005230740808262393 #1471, triangle 491
0.0003575207847732892 0.0003849608571595755 #1472, triangle 491
0.00025555376303842286 0.0005157192431760546 #1473, triangle 491
0.0006408562327436719 0.002170523164446768 #1474, triangle 492
0.0013237391014727733 0.001976415368480678 #1475, triangle 492
0.001834383546290381 0.0011038212711059264 #1476, triangle 492
0.0026613532771174913 0.0026853548444527122 #1477, triangle 493
0.0007499287472664808 0.003327468072636245 #1478, triangle 493
0.000717125937581258 0.0033394984105087305 #1479, triangle 493
0.0015988894016770716 0.008186479065867424 #1480, triangle 494
0.001731270465087326 0.008141479553601748 #1481, triangle 494
0.006489255909217001 0.006579212911434922 #1482, triangle 494
0.00035055334482707393 0.0010248165189776762 #1483, triangle 495
0.0008461926502934681 0.0008332804361465509 #1484, triangle 495
0.00033875581768430107 0.0010314080037310191 #1485, triangle 495
0.002426659489458204 0.0002832755333200611 #1486, triangle 496
0.0017075716555293025 0.002046299762787013 #1487, triangle 496
0.002256980876639635 0.0007463733569291683 #1488, triangle 496
0.0011170542667738644 0.0005462034810673224 #1489, triangle 497
0.0013016901375075736 0.00017431596378421308 #1490, triangle 497
0.0007898139340043042 0.0011568687120903968 #1491, triangle 497
0.001477929860892632 0.0018216211256141836 #1492, triangle 498
0.0019704761343853367 0.0006981912258455223 #1493, triangle 498
0.0021427885986272694 0.00024942116692698764 #1494, triangle 498
0.00042372316483802554 0.0003842385463799129 #1495, triangle 499
0.0006103036143879604 0.00017855461835623382 #1496, triangle 499
0.00022764125103251397 0.0006004225422761793 #1497, triangle 499
0.0027069077986318804 0.00031014097446979065 #1498, triangle 500
0.001933276290578248 0.0022677142578580237 #1499, triangle 500
0.002539536004480779 0.0007893360826598245 #1500, triangle 500
0.002992519947081588 0.000348596902377647 #1501, triangle 501
0.0021543597543269588 0.0024986652323293937 #1502, triangle 501
0.002820263620401658 0.000849878254467845 #1503, triangle 501
0.0008594224293099395 0.00044057030159400855 #1504, triangle 502
0.0010065537542417765 0.0001713944623972753 #1505, triangle 502
0.0006080226250617893 0.0008994226979957261 #1506, triangle 502
0.0006870978610029525 0.0005545638294255696 #1507, triangle 503
0.00078269780215667 0.00027083896087898225 #1508, triangle 503
0.00036751143364921517 0.0007139778224470981 #1509, triangle 503
0.0018077092758690145 0.003256084660792974 #1510, triangle 504
0.003541309272408303 0.0022446051314610987 #1511, triangle 504
0.003910399506114283 0.000674040531840053 #1512, triangle 504
0.0003605095864083716 0.0003935736184531751 #1513, triangle 505
0.0005198141307980307 0.00026600084949389907 #1514, triangle 505
0.00052873113895066 0.0002348899899957844 #1515, triangle 505
0.0006659085340955221 0.0002761719700317707 #1516, triangle 506
0.0004619277551485446 0.0006009745414026596 #1517, triangle 506
0.0005925060826758868 0.0003628958358748569 #1518, triangle 506
0.0005593235479324734 0.00026738928885156846 #1519, triangle 507
0.0005745530465865628 0.00020667949021458724 #1520, triangle 507
0.00042340297432514294 0.0003649946389743813 #1521, triangle 507
0.0004792361627591158 0.0006967746510023972 #1522, triangle 508
0.0006587409465465558 0.0003808425168989579 #1523, triangle 508
0.0007706048882350286 0.00022159798557113246 #1524, triangle 508
0.001650008312926283 0.0009957047469718202 #1525, triangle 509
0.0017992473741510959 0.00036536074689127285 #1526, triangle 509
0.0008846755246771985 0.001468112370495088 #1527, triangle 509
0.0006724194215458477 0.0009047717042465634 #1528, triangle 510
0.001132573781264869 0.0005659209678776574 #1529, triangle 510
0.0011916993557033158 0.00030203736180376946 #1530, triangle 510
0.00028123705082077656 0.001491016686870063 #1531, triangle 511
0.0005057875882404587 0.00138873542635674 #1532, triangle 511
0.0010604585818195123 0.001263267147331245 #1533, triangle 511
0.0007305564265570308 0.002383564996139479 #1534, triangle 512
0.0021171987907900565 0.0018199151833031082 #1535, triangle 512
0.00030789267674029714 0.0025323717626248737 #1536, triangle 512
0.00032446761834042996 0.0018501342289247529 #1537, triangle 513
0.000568602819211733 0.0017491750762192561 #1538, triangle 513
0.0013473935620797208 0.0015481868619685714 #1539, triangle 513
0.0022741089655117113 0.0019182769961343664 #1540, triangle 514
0.0026914052373202034 0.00047571247598629605 #1541, triangle 514
0.0008864094523587094 0.002512229399512023 #1542, triangle 514
0.0005504492117752088 0.0016120904175732586 #1543, triangle 515
0.0009586912887305418 0.0012537986655992892 #1544, triangle 515
0.001534271724432119 0.0008432500527575815 #1545, triangle 515
0.0008827187711429649 0.0008391985941899984 #1546, triangle 516
0.0010617512794971946 0.0003522054743762093 #1547, triangle 516
0.0010394611280563333 0.00039006474058112846 #1548, triangle 516
0.0045751257646861505 0.00051968691464938 #1549, triangle 517
0.003204856047036406 0.0038640858022197175 #1550, triangle 517
0.00424490756787051 0.0014204209907682558 #1551, triangle 517
0.00019845315254442907 0.0006169762709028248 #1552, triangle 518
0.00040444434109467844 0.00041674184660337956 #1553, triangle 518
0.0006138996381585114 0.00021376445517531988 #1554, triangle 518
0.004806251748165902 0.0015661857302861004 #1555, triangle 519
0.005167170623292411 0.000541460905029365 #1556, triangle 519
0.0036328540763155433 0.004353961753775849 #1557, triangle 519
0.002359280752578245 0.0020095145902024243 #1558, triangle 520
0.0003247052197131721 0.0028152859383383166 #1559, triangle 520
0.000823683660562563 0.002640227154303976 #1560, triangle 520
0.008568028836309013 0.008685665046869242 #1561, triangle 521
0.002086344483185827 0.010810908759617545 #1562, triangle 521
0.01075207939096428 0.0022614056447301887 #1563, triangle 521
0.0020765201745390153 0.01071471035983537 #1564, triangle 522
0.010661475625391971 0.0022348846471012813 #1565, triangle 522
0.008498950331561853 0.008605398635351393 #1566, triangle 522
0.010477425872230646 0.00219930816993107 #1567, triangle 523
0.008353066458645902 0.008456250893206117 #1568, triangle 523
0.0020461021385739125 0.010529030836192789 #1569, triangle 523
0.0020537027288648944 0.01062413222559801 #1570, triangle 524
0.010565720111662284 0.0022271823768949405 #1571, triangle 524
0.008419561003094022 0.008536357419605492 #1572, triangle 524
0.010420165165779939 0.002156086630611524 #1573, triangle 525
0.008320478648349061 0.00838040401569271 #1574, triangle 525
0.0020672220757481444 0.01045013617913851 #1575, triangle 525
0.0007041585115717716 0.00212360359781925 #1576, triangle 526
0.001608999058470762 0.001922809487945299 #1577, triangle 526
0.00028323104637240396 0.0022808750982132578 #1578, triangle 526
0.009746503549495139 0.0036552877070854875 #1579, triangle 527
0.0076777433784058985 0.008569642640216308 #1580, triangle 527
0.0028154913199899133 0.010200550288491362 #1581, triangle 527
0.00022286906082428628 0.0005516120679253 #1582, triangle 528
0.00039107163604984826 0.0003635453154664455 #1583, triangle 528
0.0005586280596495113 0.00019154170745414934 #1584, triangle 528
#The minimum x value is 0.00009061108609602842, which is in quad 388 {(0.42356649999999996, -0.6005799999999999)(0.42548, -0.5997176666666667)(0.43103349999999996, -0.595693)(0.43276, -0.593393)}, which is in triangle 130 {(0.429307, -0.597993)(0.43276, -0.593393)(0.414373, -0.607767)}
#The maximum x value is 0.010840245583127135, which is in quad 1282 {(0.57902, -0.44138700000000003)(0.605173, -0.340527)(0.60144, -0.34024)(0.585249, -0.4075756666666667)}, which is in triangle 428 {(0.552867, -0.542247)(0.605173, -0.340527)(0.597707, -0.339953)}
#The minimum y value is 0.000074450857819273, which is in quad 1188 {(0.498853, -0.37386)(0.51092, -0.3632265)(0.5080443333333333, -0.3652376666666666)(0.5005729999999999, -0.37156)}, which is in triangle 396 {(0.522987, -0.352593)(0.502293, -0.36926)(0.498853, -0.37386)}
#The maximum y value is 0.010810908759617545, which is in quad 1562 {(0.63218, -0.475007)(0.6593823333333333, -0.454509)(0.7126399999999999, -0.41064)(0.711493, -0.407767)}, which is in triangle 521 {(0.711493, -0.407767)(0.552867, -0.542247)(0.713787, -0.413513)}
#The mean average for x is 0.001410791588178028
#The mean average for y is 0.0018695432785569375

