ASPECT RATIOS FOR JACOBIAN
1.0083507937700158 #527, triangle 176
1.2096462454161994 #528, triangle 176
1.219696395645474 #529, triangle 177
1.0181787839922067 #530, triangle 177
1.0234270741163458 #531, triangle 177
1.0869523377584978 #532, triangle 178
1.060958295675294 #533, triangle 178
1.1288959629918223 #534, triangle 178
1.1996903022591798 #535, triangle 179
1.0330489332458261 #536, triangle 179
1.0333425564634364 #537, triangle 179
1.0548233771927518 #538, triangle 180
1.0352156956945637 #539, triangle 180
1.0906961078451745 #540, triangle 180
1.1779433744557253 #541, triangle 181
1.101118120988674 #542, triangle 181
1.0998821394812408 #543, triangle 181
1.0338608963567397 #544, triangle 182
1.010023098893946 #545, triangle 182
1.1040330466661519 #546, triangle 182
1.0356286293352688 #547, triangle 183
1.0019824599664677 #548, triangle 183
1.0966363898189557 #549, triangle 183
1.1945415458661761 #550, triangle 184
1.036895646704114 #551, triangle 184
1.0142520243958733 #552, triangle 184
1.114453184270353 #553, triangle 185
1.0460590432694294 #554, triangle 185
1.0125027538150078 #555, triangle 185
1.1276417002623604 #556, triangle 186
1.004486005149081 #557, triangle 186
1.0080701137326173 #558, triangle 186
1.0473620241029813 #559, triangle 187
1.0358677417145923 #560, triangle 187
1.1151403506050817 #561, triangle 187
1.1712849922548063 #562, triangle 188
1.2871639008507494 #563, triangle 188
1.1342089470188021 #564, triangle 188
1.1001557966620352 #565, triangle 189
1.220741084383732 #566, triangle 189
1.089047459034221 #567, triangle 189
1.3116682239783848 #568, triangle 190
1.1071986135774456 #569, triangle 190
1.0919359728984235 #570, triangle 190
1.2753618457134872 #571, triangle 191
1.1146531827647006 #572, triangle 191
1.148516765347435 #573, triangle 191
1.0617506872344744 #574, triangle 192
1.0801769922777489 #575, triangle 192
1.2547748457754713 #576, triangle 192
1.2301738233691037 #577, triangle 193
1.1335031415444967 #578, triangle 193
1.0887758527060982 #579, triangle 193
1.2756684591235015 #580, triangle 194
1.0941334161043657 #581, triangle 194
1.092497703228697 #582, triangle 194
1.2773422558397316 #583, triangle 195
1.144633169149393 #584, triangle 195
1.1801930288076485 #585, triangle 195
1.0122820341301781 #586, triangle 196
1.024694350524235 #587, triangle 196
1.20619563319399 #588, triangle 196
1.1527354048283367 #589, triangle 197
1.0551436560266922 #590, triangle 197
1.0262883045708522 #591, triangle 197
1.096966098894035 #592, triangle 198
1.2990185737156965 #593, triangle 198
1.1028549527866502 #594, triangle 198
1.0839628402168795 #595, triangle 199
1.0760672865042948 #596, triangle 199
1.058205537013558 #597, triangle 199
1.0480247627683137 #598, triangle 200
1.0847090791606946 #599, triangle 200
1.038630278368045 #600, triangle 200
1.3123355733041777 #601, triangle 201
1.0735359914646094 #602, triangle 201
1.0055320235021419 #603, triangle 201
1.012443550823642 #604, triangle 202
1.0388707789234637 #605, triangle 202
1.0867988190636937 #606, triangle 202
1.0855586686982235 #607, triangle 203
1.0556650680076702 #608, triangle 203
1.1731284799747497 #609, triangle 203
1.0564755567965147 #610, triangle 204
1.226441617702973 #611, triangle 204
1.0641970348697545 #612, triangle 204
1.0029903906298268 #613, triangle 205
1.177571260615299 #614, triangle 205
1.0111174191084575 #615, triangle 205
1.005796365709991 #616, triangle 206
1.143118064563074 #617, triangle 206
1.043078124254783 #618, triangle 206
1.2191553967914637 #619, triangle 207
1.0773393518595915 #620, triangle 207
1.0490455553993567 #621, triangle 207
1.0594653659625355 #622, triangle 208
1.3416124837451173 #623, triangle 208
1.0991153143570616 #624, triangle 208
1.1033801851216982 #625, triangle 209
1.016018464830158 #626, triangle 209
1.0301588922257854 #627, triangle 209
1.3205474839815377 #628, triangle 210
1.1264158448631887 #629, triangle 210
1.1009872961870142 #630, triangle 210
1.1610103075990221 #631, triangle 211
1.252847160751476 #632, triangle 211
1.1212443461619046 #633, triangle 211
1.0267118325603664 #634, triangle 212
1.2605014029416068 #635, triangle 212
1.0506008519836523 #636, triangle 212
1.1472824764946619 #637, triangle 213
1.0844287723513524 #638, triangle 213
1.0209960371508073 #639, triangle 213
1.0752927617764032 #640, triangle 214
1.319363952382078 #641, triangle 214
1.092491730112666 #642, triangle 214
1.089187457971543 #643, triangle 215
1.0304799871880392 #644, triangle 215
1.0497333135921627 #645, triangle 215
1.019048223887546 #646, triangle 216
1.1447467094050303 #647, triangle 216
1.019658638951017 #648, triangle 216
1.0313476317677701 #649, triangle 217
1.0137714302701475 #650, triangle 217
1.1978557199004287 #651, triangle 217
1.1196065471645749 #652, triangle 218
1.1172484070290962 #653, triangle 218
1.2864559528875297 #654, triangle 218
1.109400569843893 #655, triangle 219
1.2772693612596207 #656, triangle 219
1.1116808153597921 #657, triangle 219
1.254333936964616 #658, triangle 220
1.0773606441778887 #659, triangle 220
1.071712955559748 #660, triangle 220
1.128227926684683 #661, triangle 221
1.310377947847404 #662, triangle 221
1.1221889919611026 #663, triangle 221
1.0647268551283926 #664, triangle 222
1.0184659913169258 #665, triangle 222
1.0387908206748717 #666, triangle 222
1.122114134519671 #667, triangle 223
1.0002296040261331 #668, triangle 223
1.0469926577924176 #669, triangle 223
1.1894373623798362 #670, triangle 224
1.0588821329237854 #671, triangle 224
1.0516149871369576 #672, triangle 224
1.2164347595769271 #673, triangle 225
1.027183911440293 #674, triangle 225
1.0183578428531608 #675, triangle 225
1.1824642623557577 #676, triangle 226
1.0412925858698656 #677, triangle 226
1.0845758682563886 #678, triangle 226
1.1125899513776296 #679, triangle 227
1.1089356948355653 #680, triangle 227
1.3264282530430258 #681, triangle 227
1.015509266761427 #682, triangle 228
1.1685676483964729 #683, triangle 228
1.064284685872999 #684, triangle 228
1.3377955869559472 #685, triangle 229
1.1160515836577134 #686, triangle 229
1.097274427180067 #687, triangle 229
1.0614020080296858 #688, triangle 230
1.0265972672883596 #689, triangle 230
1.0852589415366614 #690, triangle 230
1.1915730888683236 #691, triangle 231
1.0206641178467064 #692, triangle 231
1.0166174907695396 #693, triangle 231
1.0319114011878714 #694, triangle 232
1.0838494932328333 #695, triangle 232
1.0223676806259705 #696, triangle 232
1.1710506745847262 #697, triangle 233
1.0037957272111722 #698, triangle 233
1.015416303396129 #699, triangle 233
1.155683208825731 #700, triangle 234
1.2454052032536433 #701, triangle 234
1.1193679986979255 #702, triangle 234
1.2134575608904161 #703, triangle 235
1.0535028418208308 #704, triangle 235
1.0390981381439557 #705, triangle 235
1.103276074341985 #706, triangle 236
1.0019989367910989 #707, triangle 236
1.0992290978672925 #708, triangle 236
1.1701825369861378 #709, triangle 237
1.111499727118791 #710, triangle 237
1.0444789008687485 #711, triangle 237
1.1649382224560365 #712, triangle 238
1.2964624384720538 #713, triangle 238
1.1413607478088568 #714, triangle 238
1.3319791751382257 #715, triangle 239
1.1407259500548854 #716, triangle 239
1.115759113115371 #717, triangle 239
1.025871330242312 #718, triangle 240
1.02290627917805 #719, triangle 240
1.1541417352281251 #720, triangle 240
1.0467166668292136 #721, triangle 241
1.076363433870778 #722, triangle 241
1.3111129238525776 #723, triangle 241
1.173977930535463 #724, triangle 242
1.0082591779344374 #725, triangle 242
1.0026965599599391 #726, triangle 242
1.054657392491212 #727, triangle 243
1.2377385258561189 #728, triangle 243
1.0642359383854088 #729, triangle 243
1.0609049012719274 #730, triangle 244
1.1190559021797373 #731, triangle 244
1.1638393649960324 #732, triangle 244
1.0744522535140775 #733, triangle 245
1.042518264487662 #734, triangle 245
1.0102590476519682 #735, triangle 245
1.099472537811366 #736, triangle 246
1.3244936343373321 #737, triangle 246
1.102509252412294 #738, triangle 246
1.1310874714150412 #739, triangle 247
1.031648927117724 #740, triangle 247
1.0023271233163111 #741, triangle 247
1.1311939669513131 #742, triangle 248
1.268572641821021 #743, triangle 248
1.0933776525032013 #744, triangle 248
1.081217303584798 #745, triangle 249
1.215389761015751 #746, triangle 249
1.062463108826951 #747, triangle 249
1.0631800959366873 #748, triangle 250
1.095136130589464 #749, triangle 250
1.2040592325893142 #750, triangle 250
1.0708811674956276 #751, triangle 251
1.1126670631866211 #752, triangle 251
1.2442540473875523 #753, triangle 251
1.1462084469515597 #754, triangle 252
1.0416175026453351 #755, triangle 252
1.074933272083573 #756, triangle 252
1.1602913414291265 #757, triangle 253
1.034430435263359 #758, triangle 253
1.0045090952390934 #759, triangle 253
1.1592626176663998 #760, triangle 254
1.0287421755049002 #761, triangle 254
1.1690074658976837 #762, triangle 254
1.0336927827141174 #763, triangle 255
1.0103610876743625 #764, triangle 255
1.0868178123616514 #765, triangle 255
1.0201751664347027 #766, triangle 256
1.0744364746408113 #767, triangle 256
1.3288211766588849 #768, triangle 256
1.1038238600419112 #769, triangle 257
1.0917810697124772 #770, triangle 257
1.2617760271187777 #771, triangle 257
1.1342220096506648 #772, triangle 258
1.1486609042775564 #773, triangle 258
1.333503304901725 #774, triangle 258
1.0915425588454144 #775, triangle 259
1.2774382225775693 #776, triangle 259
1.0918616539246275 #777, triangle 259
1.070944808391469 #778, triangle 260
1.0751974880966693 #779, triangle 260
1.2733942977965946 #780, triangle 260
1.1722426017861967 #781, triangle 261
