SKEWS FOR SHAPE PARAMETERS
1.5704629741183234 #722, triangle 241
1.5714071649439594 #723, triangle 241
1.5703443152772545 #724, triangle 242
1.571089869237331 #725, triangle 242
1.5704409489750726 #726, triangle 242
1.5705911414646825 #727, triangle 243
1.571438168013021 #728, triangle 243
1.5711002711885174 #729, triangle 243
1.5707689104285025 #730, triangle 244
1.5703915507344215 #731, triangle 244
1.5701655761726354 #732, triangle 244
1.570164484656128 #733, triangle 245
1.5702463778107758 #734, triangle 245
1.5707077957728626 #735, triangle 245
1.5706111673114809 #736, triangle 246
1.5700876312223873 #737, triangle 246
1.5710000429734705 #738, triangle 246
1.5713494897394802 #739, triangle 247
1.5712900627398716 #740, triangle 247
1.5706368970573947 #741, triangle 247
1.5704679439637481 #742, triangle 248
1.5700292016706916 #743, triangle 248
1.5708520988470054 #744, triangle 248
1.5704832931876522 #745, triangle 249
1.5701708952414641 #746, triangle 249
1.5709242088529656 #747, triangle 249
1.5708750781872123 #748, triangle 250
1.5704449356474777 #749, triangle 250
1.570145738032142 #750, triangle 250
1.5708674056740364 #751, triangle 251
1.5704303611830124 #752, triangle 251
1.5700763512290734 #753, triangle 251
1.570147484730745 #754, triangle 252
1.570861388575552 #755, triangle 252
1.5703593732480703 #756, triangle 252
1.5711780370103707 #757, triangle 253
1.5710896682248086 #758, triangle 253
1.570459116714624 #759, triangle 253
1.570299453686792 #760, triangle 254
1.5708711090136886 #761, triangle 254
1.5712968068453665 #762, triangle 254
1.5713119564320615 #763, triangle 255
1.5707178785028753 #764, triangle 255
1.5712978686861871 #765, triangle 255
1.5708850779035115 #766, triangle 256
1.5703684193707148 #767, triangle 256
1.5713602657989372 #768, triangle 256
1.5710427987285085 #769, triangle 257
1.570670562290178 #770, triangle 257
1.5714599710029926 #771, triangle 257
1.5708903086476722 #772, triangle 258
1.5705958695905837 #773, triangle 258
1.5700082067460934 #774, triangle 258
1.5706208074508305 #775, triangle 259
1.5714574621619493 #776, triangle 259
1.5710142107939937 #777, triangle 259
1.5710457785637946 #778, triangle 260
1.5705486069061148 #779, triangle 260
1.5715021323173968 #780, triangle 260
