TAPERS FOR SHAPE PARAMETERS
0.012095718751968831 0.011993435334663568 #2550, triangle 850
0.010936446689460403 0.012639571316560731 #2551, triangle 851
0.011218832065551318 0.012220128962508441 #2552, triangle 851
0.012286486619938171 0.01158767515648495 #2553, triangle 851
0.011751292877882014 0.013108237372458415 #2554, triangle 852
0.011901596975177921 0.012880243653868072 #2555, triangle 852
0.012379450737670439 0.012756611511443505 #2556, triangle 852
0.01152798158236658 0.01226974099246791 #2557, triangle 853
0.012025005994025947 0.011447089631603666 #2558, triangle 853
0.012475311000858547 0.011154205116766283 #2559, triangle 853
0.012581352985629301 0.012759246049068546 #2560, triangle 854
0.011513897206263933 0.013282603715669953 #2561, triangle 854
0.011440251748957875 0.013388241462654615 #2562, triangle 854
0.012730048397968985 0.012574046972295177 #2563, triangle 855
0.01220832865849774 0.012880728372648578 #2564, triangle 855
0.012147550597815403 0.012976144853369731 #2565, triangle 855
0.011817972436908918 0.01370631421852797 #2566, triangle 856
0.013403765250867847 0.01238283826298517 #2567, triangle 856
0.012228524535464467 0.013092331717415437 #2568, triangle 856
0.011336062754974549 0.013854523405182092 #2569, triangle 857
0.013238198072568742 0.012503447647683089 #2570, triangle 857
0.011644696248015835 0.013421131307692846 #2571, triangle 857
0.012290993140842284 0.012729657289005693 #2572, triangle 858
0.011501202466241839 0.01316505553451222 #2573, triangle 858
0.011678764127026404 0.012901895143145688 #2574, triangle 858
0.011707066244502367 0.013372166882031066 #2575, triangle 859
0.013313181061061993 0.011818579806682343 #2576, triangle 859
0.012293947110155638 0.012463491537178009 #2577, triangle 859
0.011937701147433784 0.013218590756547657 #2578, triangle 860
0.011872439220843576 0.013316191934775345 #2579, triangle 860
0.012692274564371775 0.01285447608053022 #2580, triangle 860
0.014132792665796793 0.01215290667437047 #2581, triangle 861
0.013199200367362414 0.012767274711305223 #2582, triangle 861
0.012437961343237226 0.013983203620432781 #2583, triangle 861
0.012952391625281612 0.01253850141281901 #2584, triangle 862
0.013232706243013568 0.012040787966209696 #2585, triangle 862
0.012981159233837613 0.012203974210191516 #2586, triangle 862
0.013860567263338472 0.012577077159338323 #2587, triangle 863
0.013372486745589359 0.01289022977810416 #2588, triangle 863
0.012887929668487098 0.01368816306524652 #2589, triangle 863
0.012848276699749696 0.011658948996715178 #2590, triangle 864
0.01206890272709753 0.012619105410306069 #2591, triangle 864
0.01251353602916193 0.011875389249540907 #2592, triangle 864
0.012367949108335875 0.012489358517354561 #2593, triangle 865
0.011657160613233263 0.012893026763534059 #2594, triangle 865
0.011705601658969032 0.012819670227127577 #2595, triangle 865
0.010599756172597178 0.01285884529627029 #2596, triangle 866
0.012098943601623923 0.011998497449627415 #2597, triangle 866
0.01064248639315428 0.012799886438434048 #2598, triangle 866
0.012292740441097735 0.011924014860059336 #2599, triangle 867
0.010546395649621256 0.013026314485031793 #2600, triangle 867
0.01070396948037627 0.012810309650127501 #2601, triangle 867
0.012451785348535159 0.012626552590541976 #2602, triangle 868
0.012901454607511664 0.0123527117163604 #2603, triangle 868
0.012241331290965834 0.012964995486813206 #2604, triangle 868
0.013149233997335823 0.012815300806494963 #2605, triangle 869
0.013187598467267317 0.012749428891744175 #2606, triangle 869
0.012876309430463702 0.012980513890503429 #2607, triangle 869
0.012221001366631653 0.012816343628233983 #2608, triangle 870
0.012398878717648724 0.012528359785331119 #2609, triangle 870
0.012769037236654113 0.012303256797004777 #2610, triangle 870
0.011515273912718598 0.012627603881994612 #2611, triangle 871
0.011621982092213603 0.012463606581666136 #2612, triangle 871
0.012052838735302383 0.012322935803776724 #2613, triangle 871
0.010841461410296535 0.013625120338269927 #2614, triangle 872
0.011756150605981997 0.012296107173940583 #2615, triangle 872
0.013445211555471242 0.011209561526326598 #2616, triangle 872
0.011465695810496685 0.01301748017419291 #2617, triangle 873
0.011880099768999425 0.01238266826043404 #2618, triangle 873
0.012840644515094993 0.011793355952524748 #2619, triangle 873
0.011899610663077553 0.012740267503284367 #2620, triangle 874
0.012484041048629357 0.012400164832477682 #2621, triangle 874
0.011866677569822074 0.012791360822826853 #2622, triangle 874
0.011610511293394235 0.012927924548513558 #2623, triangle 875
0.012603801090462706 0.01219001057563949 #2624, triangle 875
0.011775027134966042 0.012677502931313239 #2625, triangle 875
0.012009749877577112 0.012349532636529804 #2626, triangle 876
0.011841606348258628 0.012617251749045225 #2627, triangle 876
0.01205805461274077 0.012493647090291818 #2628, triangle 876
0.013248165306628394 0.01209130228037926 #2629, triangle 877
0.012180203025259797 0.012747294371302322 #2630, triangle 877
0.011720259630355992 0.013446744848151065 #2631, triangle 877
0.012526266434751458 0.01207948972303276 #2632, triangle 878
0.01210640554801791 0.012333671362154602 #2633, triangle 878
0.011934930906105335 0.012609133536273893 #2634, triangle 878
0.0119990268669594 0.012014494609652619 #2635, triangle 879
0.011558982003608413 0.012270616496408386 #2636, triangle 879
0.012261153385584709 0.011565005537136797 #2637, triangle 879
0.012384054633485273 0.012430613471157089 #2638, triangle 880
0.012147812404125859 0.012551306394285554 #2639, triangle 880
0.012129966731890613 0.01258003899112964 #2640, triangle 880
0.012424270681148533 0.012059503348959236 #2641, triangle 881
0.011947161680492976 0.012489222203190344 #2642, triangle 881
0.012086511182736914 0.012263721729407793 #2643, triangle 881
0.010347761847805323 0.012827013764437217 #2644, triangle 882
0.012084085359972189 0.011743996216600347 #2645, triangle 882
0.010493571946827119 0.012628043680864854 #2646, triangle 882
0.012308404010288649 0.013503573516494857 #2647, triangle 883
0.013441423837773738 0.01283905987257943 #2648, triangle 883
0.012064841612713772 0.013865082327550793 #2649, triangle 883
0.011731999877273048 0.012925459774141354 #2650, triangle 884
0.011818946843913075 0.012792759856318102 #2651, triangle 884
0.012353919267653172 0.012572979371737 #2652, triangle 884
0.012337000276755734 0.012170380446883596 #2653, triangle 885
0.011975885123520262 0.012757393116023152 #2654, triangle 885
0.01186885376679323 0.012817268038442997 #2655, triangle 885
0.011045896889640644 0.012906062167225046 #2656, triangle 886
0.012835519845389437 0.011871107854846099 #2657, triangle 886
0.010633746992315011 0.013470654982749984 #2658, triangle 886
0.012173994382700917 0.011995363310846748 #2659, triangle 887
0.011785236193238803 0.012226092966232567 #2660, triangle 887
0.01171634617868803 0.012335952461736858 #2661, triangle 887
0.012382064014186928 0.012108263382691649 #2662, triangle 888
0.0110614702818391 0.012956382969818265 #2663, triangle 888
0.011174554799232817 0.012793628989417072 #2664, triangle 888
0.011644711887553102 0.012861217712599437 #2665, triangle 889
0.011739945314151748 0.012716102101625574 #2666, triangle 889
0.012268655198062315 0.012508340009609889 #2667, triangle 889
0.010573020870514998 0.012432352568635001 #2668, triangle 890
0.0117188170309425 0.01185369000094749 #2669, triangle 890
0.010516488723221461 0.01251201219476767 #2670, triangle 890
0.012566569386443939 0.012402954958250835 #2671, triangle 891
0.013363834294745075 0.011892403085522979 #2672, triangle 891
0.011999275402227047 0.013306391383069613 #2673, triangle 891
0.012700075608481963 0.0118928939662913 #2674, triangle 892
0.013463516384646988 0.011377887110810309 #2675, triangle 892
0.011910633320111701 0.013184162880205078 #2676, triangle 892
0.01112205689420048 0.011727210874891734 #2677, triangle 893
0.011668073381361044 0.011404437854589238 #2678, triangle 893
0.011019034641824117 0.011888195129527348 #2679, triangle 893
0.013140834334048045 0.012308137035895552 #2680, triangle 894
0.012128766333913243 0.013240524374129823 #2681, triangle 894
0.012452056312928875 0.012730551034386008 #2682, triangle 894
0.012707708981418393 0.011576730515625964 #2683, triangle 895
0.013350467015880198 0.011134236760551391 #2684, triangle 895
0.011880107935879161 0.012958994086935153 #2685, triangle 895
0.013059109315070861 0.011842536605889489 #2686, triangle 896
0.01244952086129748 0.012081618631052685 #2687, triangle 896
0.013188052697483707 0.01160193993178638 #2688, triangle 896
0.01052707314297638 0.012862928488237411 #2689, triangle 897
0.012307867348615317 0.011876713832764858 #2690, triangle 897
0.010339682962036289 0.013113808420786717 #2691, triangle 897
0.010817757880643953 0.012838611354915166 #2692, triangle 898
0.012132171326712033 0.0121005985912832 #2693, triangle 898
0.010831010854335698 0.012819974931790762 #2694, triangle 898
0.010815880600490152 0.013389014550474141 #2695, triangle 899
0.013078298309970362 0.012117365329167804 #2696, triangle 899
0.0103876859358831 0.013942661178388665 #2697, triangle 899
0.01298438661261445 0.012553991953512084 #2698, triangle 900
0.013311089865557886 0.011970158080145553 #2699, triangle 900
0.01305049327892786 0.012141108994445718 #2700, triangle 900
0.012225637598833784 0.012790552170678132 #2701, triangle 901
0.012742719652787069 0.012484062285967922 #2702, triangle 901
0.012125151744491048 0.012948992545728233 #2703, triangle 901
0.012230738140216546 0.012747697627450302 #2704, triangle 902
0.012904485715219554 0.012342727297036015 #2705, triangle 902
0.012011344326824701 0.01309076263359897 #2706, triangle 902
0.011431891878398086 0.012471897143140145 #2707, triangle 903
0.011831332724612247 0.012515368915871499 #2708, triangle 903
0.011155397461404802 0.012882429274461222 #2709, triangle 903
0.012262794059615417 0.01192485721700521 #2710, triangle 904
0.012527390520224346 0.011758681158503042 #2711, triangle 904
0.011973941253884596 0.012404446836023278 #2712, triangle 904
0.01293575991223776 0.011528124445616558 #2713, triangle 905
0.01139224306463922 0.013007788252463523 #2714, triangle 905
0.011945576117181639 0.01215236234956063 #2715, triangle 905
0.01300372738134608 0.011631299699697764 #2716, triangle 906
0.011890465110241286 0.012862321295481075 #2717, triangle 906
0.012412164716596525 0.01201283432076268 #2718, triangle 906
0.012794371472639118 0.012132661387379664 #2719, triangle 907
0.0130672227888733 0.011956908058536818 #2720, triangle 907
0.012380496495282953 0.012828362542602735 #2721, triangle 907
0.011906325509429598 0.01207669107210624 #2722, triangle 908
0.012772644873832213 0.01153336660690021 #2723, triangle 908
0.011422121966497709 0.01283248464312393 #2724, triangle 908
0.012408585471365181 0.013096388356470765 #2725, triangle 909
0.013505168905272308 0.012428412277022268 #2726, triangle 909
0.011979208451023028 0.013746562665943684 #2727, triangle 909
0.01132344760010458 0.013560425181356413 #2728, triangle 910
0.012419139030150298 0.012972139448851023 #2729, triangle 910
0.0115536135435467 0.013232885695505193 #2730, triangle 910
0.012374657689017122 0.013571900070724525 #2731, triangle 911
0.012856696049568394 0.012803346081344095 #2732, triangle 911
0.013590799551234718 0.012340038549379663 #2733, triangle 911
0.01306563659670589 0.012148857895464079 #2734, triangle 912
0.010928554792766419 0.013696996848236718 #2735, triangle 912
0.011318208854579447 0.013159033131844421 #2736, triangle 912
0.012897533298279678 0.013301850329486177 #2737, triangle 913
0.012462126928978455 0.013548589474177721 #2738, triangle 913
0.01262049638373602 0.01330202018905017 #2739, triangle 913
0.012325754215499531 0.012513015498108666 #2740, triangle 914
0.0126574332614099 0.011948426279040598 #2741, triangle 914
0.012771754154731129 0.011875211075704873 #2742, triangle 914
0.01252084584548159 0.01306401397112987 #2743, triangle 915
0.011963547809188128 0.013164223167334234 #2744, triangle 915
0.011743727945200469 0.013490082350345711 #2745, triangle 915
0.011200629731073778 0.012078195910645862 #2746, triangle 916
0.010871207440725677 0.012569847852890772 #2747, triangle 916
0.012261333890060754 0.011443386518918951 #2748, triangle 916
0.011037905119170906 0.013323413783422815 #2749, triangle 917
0.013167909200048266 0.011344655995624973 #2750, triangle 917
0.011772641135719242 0.012230309550181456 #2751, triangle 917
0.012351502100272289 0.013262201711525132 #2752, triangle 918
0.012723748621366255 0.01266211025695924 #2753, triangle 918
0.01328430550668078 0.01231184957146336 #2754, triangle 918
0.012018002026045018 0.012404715184557592 #2755, triangle 919
0.012517784524850953 0.011947451206750474 #2756, triangle 919
0.012375508458992683 0.012191983294675449 #2757, triangle 919
0.012959745197758391 0.011839709053588719 #2758, triangle 920
0.012304312903028344 0.012697423056102193 #2759, triangle 920
0.012720543342741236 0.011994347588234262 #2760, triangle 920
0.012000946475441976 0.013283030688633745 #2761, triangle 921
0.012453457047908827 0.012569637122010422 #2762, triangle 921
0.01324192999243603 0.012076411175955253 #2763, triangle 921
0.012097036004383098 0.013386852482500365 #2764, triangle 922
0.011542866886827216 0.01367728488636689 #2765, triangle 922
0.012064984591923041 0.012904443413115977 #2766, triangle 922
0.01228964423582852 0.012511938330842978 #2767, triangle 923
0.011871564427183876 0.01266507365753927 #2768, triangle 923
0.011784166281156274 0.012800385505741722 #2769, triangle 923
0.012034512081926355 0.01161343542453871 #2770, triangle 924
0.012021823738825422 0.011791440236949415 #2771, triangle 924
0.012176138366336632 0.011524520106287727 #2772, triangle 924
0.013132826015414411 0.013546758815634535 #2773, triangle 925
0.01275822516111948 0.013759867744370286 #2774, triangle 925
0.01291950627862789 0.013506729371184916 #2775, triangle 925
0.012340860320456141 0.011658065652873426 #2776, triangle 926
0.012628109524697183 0.011472013979047473 #2777, triangle 926
0.012382417904508605 0.011910019580667671 #2778, triangle 926
0.012750000099885913 0.01216879730495932 #2779, triangle 927
0.01272214079342534 0.011815545057937978 #2780, triangle 927
0.0130730510231514 0.01158343761603007 #2781, triangle 927
0.012436739506695235 0.011366487728121787 #2782, triangle 928
0.011856150865540765 0.01173284061939409 #2783, triangle 928
0.0114461793184459 0.01239280851653565 #2784, triangle 928
0.013735360452436536 0.01159151219600454 #2785, triangle 929
0.012757015831482412 0.013100883481567812 #2786, triangle 929
0.01353154896298935 0.011734459537723238 #2787, triangle 929
0.013242874053412604 0.01192268513277469 #2788, triangle 930
0.013648209505508857 0.011645191070491386 #2789, triangle 930
0.012505000313086486 0.013183887440700127 #2790, triangle 930
0.011757862446096312 0.011842639651416038 #2791, triangle 931
0.01215908417011839 0.011597004560682593 #2792, triangle 931
0.011542964281240856 0.012189898362394494 #2793, triangle 931
0.012309647167319299 0.011868466268705139 #2794, triangle 932
0.012260771646380463 0.012076746064562492 #2795, triangle 932
0.012422826451511815 0.011797498437173466 #2796, triangle 932
0.012834459072513797 0.012227600354689921 #2797, triangle 933
0.01251961213836762 0.012356342915636606 #2798, triangle 933
0.012893657117994471 0.012123357075499087 #2799, triangle 933
0.012522029244801428 0.012457403540576452 #2800, triangle 934
0.013022185662482755 0.01157123147891281 #2801, triangle 934
0.012983388368655853 0.011597360280541242 #2802, triangle 934
0.012823051545649609 0.011681656173257253 #2803, triangle 935
0.013118272724241634 0.011483293689315343 #2804, triangle 935
0.012220761389954246 0.012712218306436906 #2805, triangle 935
0.01324918578150817 0.011942655214761849 #2806, triangle 936
0.012206686226759765 0.012591650198416413 #2807, triangle 936
0.01169018700783754 0.013383603724453456 #2808, triangle 936
0.012910927182637866 0.01267658523532319 #2809, triangle 937
0.012970641119856454 0.012574577368134825 #2810, triangle 937
0.012825361159855976 0.012663671714585819 #2811, triangle 937
0.012210698006719253 0.013798052452450294 #2812, triangle 938
0.012316290743067003 0.013640740389967449 #2813, triangle 938
0.013060929666778626 0.013322695249499533 #2814, triangle 938
0.011924513596860004 0.011337282497492407 #2815, triangle 939
0.011847671284206909 0.011470766780520664 #2816, triangle 939
0.011481715183282306 0.011691920685595252 #2817, triangle 939
0.012566611928501286 0.01156549767884876 #2818, triangle 940
0.012267778442142127 0.011756425691216389 #2819, triangle 940
0.011892803006638267 0.012381959428313695 #2820, triangle 940
0.011909171431743191 0.01173874584089845 #2821, triangle 941
0.011879944702439261 0.011673480364953123 #2822, triangle 941
0.011985489875425293 0.011608566448033828 #2823, triangle 941
0.012191998576028646 0.012234830041102259 #2824, triangle 942
0.01252378428800465 0.012014672913700241 #2825, triangle 942
0.012508110731488477 0.012041854643644594 #2826, triangle 942
0.012156901910973184 0.012625007622630356 #2827, triangle 943
0.012753898974313239 0.012075909536250653 #2828, triangle 943
0.012582198993918851 0.012372466892326984 #2829, triangle 943
0.012511200075981724 0.011547691092500452 #2830, triangle 944
0.012817666874179722 0.011344236224361343 #2831, triangle 944
0.012473961877943807 0.011965775951541717 #2832, triangle 944
0.012243562766371393 0.012105209517884947 #2833, triangle 945
0.012439743579489609 0.011767134129554891 #2834, triangle 945
0.012354827517395781 0.011820690336281246 #2835, triangle 945
0.011605808983396223 0.013079092971852519 #2836, triangle 946
0.011961962490246015 0.012532880709081104 #2837, triangle 946
0.011976441346047842 0.01287705190921488 #2838, triangle 946
0.011928012223108053 0.011570717783790426 #2839, triangle 947
0.011956807549846897 0.011521077411265127 #2840, triangle 947
0.011735321397707818 0.011656916908098038 #2841, triangle 947
0.012308271173872927 0.011890486626462738 #2842, triangle 948
0.01113895351295729 0.012563201207079142 #2843, triangle 948
0.010967455730956761 0.012812208689049587 #2844, triangle 948
0.012078170199826556 0.012531509349911074 #2845, triangle 949
0.012119811072560981 0.012464323146053887 #2846, triangle 949
0.01240413852072826 0.012295350840263267 #2847, triangle 949
0.012372597333310498 0.013180485621857798 #2848, triangle 950
0.0125188093691434 0.013097387040121923 #2849, triangle 950
0.012595198469810744 0.012824277823403804 #2850, triangle 950
0.012321993866168331 0.012966492306870882 #2851, triangle 951
0.012382091747517712 0.012870721971489675 #2852, triangle 951
0.012786817029086454 0.012631056482042553 #2853, triangle 951
0.01228286727155746 0.012113179113519734 #2854, triangle 952
0.012771490266941521 0.011806092795650343 #2855, triangle 952
0.011915164799890748 0.012710569167944845 #2856, triangle 952
0.012790838023682676 0.011818876752985392 #2857, triangle 953
0.01333467158685223 0.011452558243187118 #2858, triangle 953
0.012087634025822925 0.012993982557784927 #2859, triangle 953
0.01338741530508727 0.012580373348592633 #2860, triangle 954
0.013295897591540972 0.012741106175165915 #2861, triangle 954
0.012793854322062932 0.013045868969800364 #2862, triangle 954
0.01339160128006313 0.011972090572122118 #2863, triangle 955
0.013120451443683281 0.012150892803492732 #2864, triangle 955
0.01259542512262476 0.013044029900021755 #2865, triangle 955
0.012143797491767198 0.01335636400162702 #2866, triangle 956
0.01246965964227917 0.012846197980539743 #2867, triangle 956
0.013221868730765345 0.012386668715665766 #2868, triangle 956
0.013213064494262915 0.012439530280222147 #2869, triangle 957
0.012161118971504811 0.013367667436827315 #2870, triangle 957
0.01246330612399747 0.012895447175882127 #2871, triangle 957
0.013329997787939427 0.011999830287229524 #2872, triangle 958
0.012061621090109989 0.012779656080871945 #2873, triangle 958
0.011525964624808694 0.013578574330925724 #2874, triangle 958
0.011834016694588785 0.013127859426129004 #2875, triangle 959
0.012957490233199385 0.012142934203714624 #2876, triangle 959
0.012153645107670884 0.012631790424159612 #2877, triangle 959
0.01210868951818309 0.013039142799637615 #2878, triangle 960
0.013054541397152186 0.012081005129819439 #2879, triangle 960
0.01248185679902968 0.012438861125915343 #2880, triangle 960
0.01306425160291006 0.011875444214886519 #2881, triangle 961
0.011858734038911634 0.012611630880421098 #2882, triangle 961
0.011380307004402573 0.013326047524152715 #2883, triangle 961
0.012186076540519734 0.012599480575989204 #2884, triangle 962
0.013048055259098343 0.012070465609447661 #2885, triangle 962
0.011802207810215886 0.013194474773345621 #2886, triangle 962
0.011874112424660596 0.013314582371898632 #2887, triangle 963
0.012129512232624677 0.012925191237457966 #2888, triangle 963
0.013030820797892067 0.012387664603371663 #2889, triangle 963
0.011615382520569909 0.013092697212855874 #2890, triangle 964
0.01193571082078517 0.01260338251464483 #2891, triangle 964
0.01285592075864797 0.0120481180006385 #2892, triangle 964
0.01239769257429693 0.012541454619439072 #2893, triangle 965
0.013012474245107427 0.01216203359162255 #2894, triangle 965
0.012069558684179119 0.013064033624089677 #2895, triangle 965
0.012554709129916287 0.012592233176783598 #2896, triangle 966
0.012631157851356238 0.012546277534831824 #2897, triangle 966
0.012522752116845887 0.012645157346056514 #2898, triangle 966
0.013167638605098132 0.012590777997418603 #2899, triangle 967
0.012948155720478107 0.012958027583147371 #2900, triangle 967
0.013161567821009823 0.012594585897786928 #2901, triangle 967
0.013408234423489165 0.012992333704921043 #2902, triangle 968
0.012347973109879645 0.013608296049094557 #2903, triangle 968
0.012180104030820342 0.013858146733755808 #2904, triangle 968
0.012002058200670986 0.013511962325688891 #2905, triangle 969
0.01293828178677515 0.013013046717829628 #2906, triangle 969
0.011971708632015928 0.01355676147517832 #2907, triangle 969
0.013143018105646258 0.013834134526308864 #2908, triangle 970
0.013713451406415734 0.013497828838799932 #2909, triangle 970
0.013059045241991349 0.013966043889148615 #2910, triangle 970
0.012232173121112824 0.012155766995621993 #2911, triangle 971
0.012167119154457267 0.012264098927166553 #2912, triangle 971
0.012292554372473658 0.012119165442002505 #2913, triangle 971
0.012385875166003394 0.013675953731698299 #2914, triangle 972
0.012661492495158544 0.013248618651630812 #2915, triangle 972
0.012763922540109007 0.013465772220051483 #2916, triangle 972
0.011758289824590585 0.013248045421974719 #2917, triangle 973
0.012159775695396802 0.012629572382464366 #2918, triangle 973
0.01308218158038389 0.012063834407021936 #2919, triangle 973
0.011519351634573044 0.012326530912261897 #2920, triangle 974
0.01180467480031393 0.01216348771096621 #2921, triangle 974
0.011658494516384269 0.012106539988159545 #2922, triangle 974
0.012046011502811477 0.012877008251581463 #2923, triangle 975
0.011739759980356236 0.013340092055920611 #2924, triangle 975
0.013045744532831435 0.012278693217817516 #2925, triangle 975
0.011719407667680076 0.012977584010938872 #2926, triangle 976
0.012630632113907908 0.01233501309368572 #2927, triangle 976
0.011836897225290221 0.012798632232636052 #2928, triangle 976
0.011941825823717774 0.013154169972204909 #2929, triangle 977
0.012345606228435118 0.012517489328337827 #2930, triangle 977
0.013093112996194459 0.012053139433979598 #2931, triangle 977
0.012167136201953132 0.013440331743104392 #2932, triangle 978
0.012984946657446268 0.012965158417986615 #2933, triangle 978
0.012175046958505922 0.013428386930544843 #2934, triangle 978
0.013341203660201546 0.012571581593077754 #2935, triangle 979
0.013042158418926638 0.01275846993485388 #2936, triangle 979
0.012752225373147758 0.013237936477159356 #2937, triangle 979
0.01250382329589034 0.012217469917890463 #2938, triangle 980
0.011817669472142465 0.01273228780227238 #2939, triangle 980
0.01192945708888028 0.012557338951473934 #2940, triangle 980
0.012960007441434865 0.012605271935669014 #2941, triangle 981
0.011637494440881276 0.01335706517856616 #2942, triangle 981
0.01149044971902056 0.013567581227992613 #2943, triangle 981
0.012836982433329657 0.01282946448899261 #2944, triangle 982
0.012661429354266252 0.0129337138477182 #2945, triangle 982
0.012938375215581973 0.012658571550469677 #2946, triangle 982
0.01252441153350236 0.012889869903848553 #2947, triangle 983
0.011483432592474507 0.013458965124812804 #2948, triangle 983
0.011634095251028518 0.013241556878154752 #2949, triangle 983
0.012986148349891334 0.01258174204594447 #2950, triangle 984
0.011835156690714999 0.013400657759063276 #2951, triangle 984
0.01199784834519417 0.013157326603127297 #2952, triangle 984
0.012257810757479462 0.01308454373701178 #2953, triangle 985
0.012391207553880585 0.012873426816917192 #2954, triangle 985
0.012908780918160534 0.012564567558045423 #2955, triangle 985
0.012883160039737772 0.012758331147505055 #2956, triangle 986
0.012348368729211434 0.013120651456676216 #2957, triangle 986
0.012396875004416273 0.013044193931018157 #2958, triangle 986
0.012562026822253946 0.012302201721461415 #2959, triangle 987
0.012181603574076822 0.012924108774197437 #2960, triangle 987
0.013017496653164632 0.012014730394655558 #2961, triangle 987
0.012320343386018482 0.012731991562265422 #2962, triangle 988
0.012401094367857579 0.012684866610214425 #2963, triangle 988
0.01242820877776959 0.012556051211172694 #2964, triangle 988
0.012423244327675845 0.012891895827563228 #2965, triangle 989
0.011494473221923443 0.013398859243013553 #2966, triangle 989
0.011686398356674003 0.013119239402946755 #2967, triangle 989
0.01239348061738019 0.01245125634268666 #2968, triangle 990
0.012712936807342399 0.012256489882459141 #2969, triangle 990
0.012219836539521717 0.01273408990777027 #2970, triangle 990
0.012240672818075768 0.0133211558293683 #2971, triangle 991
0.013098151246776487 0.012635404568802121 #2972, triangle 991
0.012421739616051104 0.01303881203231242 #2973, triangle 991
0.013312919372585169 0.01228312736380647 #2974, triangle 992
0.013029328308829219 0.01246424780965484 #2975, triangle 992
0.01264432360922151 0.013108455332394214 #2976, triangle 992
0.012233302992274306 0.013362413090972787 #2977, triangle 993
0.013140818758997221 0.012627033645947035 #2978, triangle 993
0.012434563893083114 0.013049123409762699 #2979, triangle 993
0.011511094557267194 0.012880648586057992 #2980, triangle 994
0.011670213943347553 0.012639756671006808 #2981, triangle 994
0.012532857806201144 0.012134095348153521 #2982, triangle 994
0.012962083036029444 0.012548438637938445 #2983, triangle 995
0.012710868658237742 0.01296966987089458 #2984, triangle 995
0.012448735048498341 0.013121335419976905 #2985, triangle 995
0.011664822138535641 0.013343752963804648 #2986, triangle 996
0.011532968583451994 0.013533425106762404 #2987, triangle 996
0.012938632839564503 0.01261949510158974 #2988, triangle 996
0.012358803497221875 0.011988301925301086 #2989, triangle 997
0.012400186425014016 0.011962634465571784 #2990, triangle 997
0.012263029114520502 0.012196004422600309 #2991, triangle 997
0.011344899397142255 0.013303548665070398 #2992, triangle 998
0.011747260056006766 0.01270821701093065 #2993, triangle 998
0.012968101607166908 0.011974750741233912 #2994, triangle 998
0.01227618150873635 0.013865053716745719 #2995, triangle 999
0.012769929710282847 0.013100722395529337 #2996, triangle 999
0.013748837446802059 0.012492128380901057 #2997, triangle 999
0.012033221701392652 0.012638678357392996 #2998, triangle 1000
0.012842341344457917 0.012151535154292585 #2999, triangle 1000
0.011761109760106511 0.013058613766308787 #3000, triangle 1000
0.012712649268232895 0.013339503342610935 #3001, triangle 1001
0.012983449596200913 0.012897473761458595 #3002, triangle 1001
0.013370743235647518 0.012657833253507209 #3003, triangle 1001
0.013224769047175866 0.012431129889945956 #3004, triangle 1002
0.012020923877475132 0.013450380813744157 #3005, triangle 1002
0.01233443079845941 0.012968684986466292 #3006, triangle 1002
0.012413819402941235 0.012672632966524227 #3007, triangle 1003
0.012212250604138069 0.012687665232832598 #3008, triangle 1003
0.012112154928725702 0.012846586916184571 #3009, triangle 1003
0.010651742265431797 0.012559860960578558 #3010, triangle 1004
0.012164245562733024 0.011706602976794708 #3011, triangle 1004
0.010457676341753644 0.012828788149427506 #3012, triangle 1004
0.012511932354205724 0.012551373163558904 #3013, triangle 1005
0.013601674299782561 0.011851696620240323 #3014, triangle 1005
0.01182560313975682 0.013615294255096453 #3015, triangle 1005
0.01291140577378078 0.012174131913805465 #3016, triangle 1006
0.009456862091453185 0.014211641263345618 #3017, triangle 1006
0.009816711889270751 0.013798964740069359 #3018, triangle 1006
0.01030968137587919 0.0137154763746707 #3019, triangle 1007
0.013002100117532502 0.011749709412084726 #3020, triangle 1007
0.010858827337534181 0.012989994498092305 #3021, triangle 1007
0.013118381889124139 0.014140257001043094 #3022, triangle 1008
0.013828819949706597 0.012963011675587159 #3023, triangle 1008
0.014444569537305262 0.01255364787427875 #3024, triangle 1008
0.012190522484633566 0.012764743331258998 #3025, triangle 1009
0.012137354812111246 0.012848907865459735 #3026, triangle 1009
0.012500861090358322 0.01263806732201744 #3027, triangle 1009
0.012928385085062015 0.012761346098418011 #3028, triangle 1010
0.01435288748600694 0.009903613336204636 #3029, triangle 1010
0.0142591510098233 0.009984525632802053 #3030, triangle 1010
0.0131524726714874 0.01224688031095293 #3031, triangle 1011
0.010786659296701404 0.013898488137739038 #3032, triangle 1011
0.011179336576554325 0.01337131481942714 #3033, triangle 1011
0.011517634431428492 0.014252181454014645 #3034, triangle 1012
0.014601621169554335 0.010763431698469765 #3035, triangle 1012
0.013006319904776503 0.011928002846911305 #3036, triangle 1012
0.011262565712770053 0.01367465942320765 #3037, triangle 1013
0.013012464902160585 0.012501953138838453 #3038, triangle 1013
0.011477365350486908 0.013373684187632896 #3039, triangle 1013
0.011016928586479742 0.014767174265650702 #3040, triangle 1014
0.014116813984685641 0.012356417226258734 #3041, triangle 1014
0.011783419999428486 0.013745629006580553 #3042, triangle 1014
0.011793919058108811 0.013006948883264292 #3043, triangle 1015
0.012567595047563641 0.012564711223647768 #3044, triangle 1015
0.011792766758463975 0.013008690075022854 #3045, triangle 1015
0.010543303637979609 0.01280793394892948 #3046, triangle 1016
