TAPERS FOR JACOBIAN
0.48475692761283723 0.07589841176901263 #3324, triangle 1108
0.1806937770541268 0.34884185538175677 #3325, triangle 1109
0.47218353659024836 0.032267003545377995 #3326, triangle 1109
0.21841730161812112 0.318177380918201 #3327, triangle 1109
0.3374391130481174 0.2000000000000011 #3328, triangle 1110
1.03861681485128 -1.000000000000009 #3329, triangle 1110
-0.009382463083036807 0.49999999999999883 #3330, triangle 1110
0.33217366425863387 0.13877806117578947 #3331, triangle 1111
0.9896885361282725 20.441079007036535 #3332, triangle 1111
0.0025979575268116175 0.6080640775606637 #3333, triangle 1111
0.34968369712188313 0.26923001209565234 #3334, triangle 1112
1.177652434358657 -0.21739517449076806 #3335, triangle 1112
-0.03919128782397688 0.40425624594654896 #3336, triangle 1112
0.4715203975118816 0.09351041391750398 #3337, triangle 1113
-1.757832328277697 2.082838181714808 #3338, triangle 1113
-0.6453338654655991 0.7079011870431986 #3339, triangle 1113
0.5267693791951279 -0.13311206097076217 #3340, triangle 1114
-0.6884499520745097 0.7243749165292133 #3341, triangle 1114
-1.5848783779441744 1.8864330241574407 #3342, triangle 1114
-0.946272033179377 0.9949052734729441 #3343, triangle 1115
0.2022331047992189 0.33276386779170486 #3344, triangle 1115
0.49652532247445813 0.0012785670940319118 #3345, triangle 1115
0.18587473363916288 0.3114527909914329 #3346, triangle 1116
0.479213816704755 -0.055620506182432056 #3347, triangle 1116
0.21364347216479854 0.35595638255482265 #3348, triangle 1116
0.4794305821443349 0.04760178475182434 #3349, triangle 1117
-1.4622158346984722 1.2855589480657728 #3350, triangle 1117
-0.7270363484008886 0.8333862032600161 #3351, triangle 1117
0.22371858716205437 0.28499519413866214 #3352, triangle 1118
0.541351264293768 -0.1457480610038284 #3353, triangle 1118
0.17478633134369367 0.3854503305249926 #3354, triangle 1118
0.478470424000219 -0.07404597526743317 #3355, triangle 1119
-1.4931007027816408 0.8049267975815672 #3356, triangle 1119
-0.7165519478179311 1.3807666048961422 #3357, triangle 1119
0.5082890411004553 0.011867764585382735 #3358, triangle 1120
-0.8811656605290337 1.0517719822213856 #3359, triangle 1120
-1.1446115700878385 0.9541609623803409 #3360, triangle 1120
0.18848983949763665 0.34780864332126965 #3361, triangle 1121
0.48287760580123273 0.030269133265649572 #3362, triangle 1121
0.21118821512286873 0.3191656458476483 #3363, triangle 1121
0.18655514758671476 0.33833500383232484 #3364, triangle 1122
0.4801594628873437 0.01096580994032074 #3365, triangle 1122
0.2130076379810315 0.3283689084604883 #3366, triangle 1122
-1.56969473134582 0.8268535369992057 #3367, triangle 1123
0.18370888458138016 0.3092248154016132 #3368, triangle 1123
0.5262569071637322 0.049746716794328745 #3369, triangle 1123
0.1832589424518589 0.3333181362268637 #3370, triangle 1124
0.4756272123815913 -0.00003419621789928376 #3371, triangle 1124
0.21606854639822035 0.333348530786239 #3372, triangle 1124
0.4826084015873144 -0.06431940449810752 #3373, triangle 1125
-1.3678243129162257 0.8225960134161953 #3374, triangle 1125
-0.7629595487534473 1.3187909502262436 #3375, triangle 1125
0.39329720860322526 0.12767240419515144 #3376, triangle 1126
2.4570870006628396 5.804538370007582 #3377, triangle 1126
-0.17405824526516633 0.6307423999258142 #3378, triangle 1126
-0.609399265959682 1.0095191960552266 #3379, triangle 1127
0.22150353768441122 0.33437940440238767 #3380, triangle 1127
0.4677029129226052 -0.0023629291246023217 #3381, triangle 1127
0.06372383033885372 0.49999999999999845 #3382, triangle 1128
0.36660166922013465 0.2000000000000005 #3383, triangle 1128
0.3016462616619796 0.2000000000000005 #3384, triangle 1128
2.417941400935728 -1.0 #3385, triangle 1129
0.10182271779029134 0.4999999999999988 #3386, triangle 1129
0.6880116377335646 -1.0 #3387, triangle 1129
-0.023902758156425643 0.4981303826085862 #3388, triangle 1130
0.3232710879079445 0.1987971480251709 #3389, triangle 1130
0.34354977933935266 0.20119924568722117 #3390, triangle 1130
0.2563736454198073 0.31494713360199794 #3391, triangle 1131
0.6169204645048252 -0.04578883321889518 #3392, triangle 1131
0.13437797227319379 0.35224099307742934 #3393, triangle 1131
0.3809595123075441 0.20000000000000356 #3394, triangle 1132
1.8573996243818165 -1.0 #3395, triangle 1132
-0.13045856355400665 0.4999999999999952 #3396, triangle 1132
0.3746535741702985 0.2634917276529493 #3397, triangle 1133
1.6568760883053772 -0.2481221846191852 #3398, triangle 1133
-0.11001791757246279 0.4113479367694653 #3399, triangle 1133
-1.7178207188724446 1.0727815341571478 #3400, triangle 1134
0.18088963992830234 0.3407872454432663 #3401, triangle 1134
0.5309696394129068 -0.017253577176816352 #3402, triangle 1134
-0.31321319643835066 0.6458037181822194 #3403, triangle 1135
0.2529061386288594 0.2662626326352767 #3404, triangle 1135
0.4247944722831167 0.12058110464704194 #3405, triangle 1135
0.5155187683238183 0.09986682450429296 #3406, triangle 1136
-0.7960175057945441 2.3274327580272898 #3407, triangle 1136
-1.293911781652139 0.6926229974836838 #3408, triangle 1136
1.0197351476427203 -1.0219398695861301 #3409, triangle 1137
0.004769079554697963 0.4986545865716284 #3410, triangle 1137
0.9811927614320026 -0.9787591622297145 #3411, triangle 1137
0.4680412201103126 0.018138752717611922 #3412, triangle 1138
-1.92537402529576 1.0831072429761723 #3413, triangle 1138
-0.6124998437675898 0.9311894042704117 #3414, triangle 1138
0.19736495822093367 0.27043700542487675 #3415, triangle 1139
0.49592967122313636 -0.21128388572540957 #3416, triangle 1139
0.20261779676942063 0.4027817354501813 #3417, triangle 1139
0.2051404093288894 0.3349169083799257 #3418, triangle 1140
0.5082166768107125 0.0035336657738809702 #3419, triangle 1140
0.19479267116682714 0.33175351093772326 #3420, triangle 1140
-0.818015334546839 0.9022027250058939 #3421, triangle 1141
0.2083420777821877 0.3210674738763522 #3422, triangle 1141
0.4871662413642951 0.02638457327462923 #3423, triangle 1141
0.20949589157801735 0.31847906440542784 #3424, triangle 1142
0.5154804589130952 -0.036248978479978676 #3425, triangle 1142
0.1902731967493157 0.34852611884384216 #3426, triangle 1142
0.2075231863286368 0.3009956901428736 #3427, triangle 1143
0.5121550492008693 -0.08763827780539621 #3428, triangle 1143
0.19233260557915705 0.3673195266112269 #3429, triangle 1143
-0.3579046285050641 0.8251117035422058 #3430, triangle 1144
0.2466526142217402 0.3089201169272001 #3431, triangle 1144
0.4329687578086989 0.050322714469472014 #3432, triangle 1144
-0.8359428589519333 0.843805540591557 #3433, triangle 1145
0.20741367168933883 0.3121111394473286 #3434, triangle 1145
0.4885749533816508 0.044229972313476876 #3435, triangle 1145
-0.282250492388111 0.6259367081783386 #3436, triangle 1146
0.2576997646927615 0.2595875614791668 #3437, triangle 1146
0.4186456098574647 0.1299819222375211 #3438, triangle 1146
-0.11545274075274668 0.7632608914541107 #3439, triangle 1147
0.2929105001604279 0.2969915449136728 #3440, triangle 1147
0.37636538252455465 0.07196192939759392 #3441, triangle 1147
0.4126169653421148 0.161831083796834 #3442, triangle 1148
5.259460057534959 -3.873784804152911 #3443, triangle 1148
-0.2538659878794288 0.5642360982916583 #3444, triangle 1148
0.418265141890664 -0.00237559549928769 #3445, triangle 1149
8.063523003390724 0.9906530500091614 #3446, triangle 1149
-0.2804034716539516 1.0095705895455003 #3447, triangle 1149
0.4618656352713892 0.05132598958015296 #3448, triangle 1150
-2.3090004369576698 1.320427918286886 #3449, triangle 1150
-0.5582925097194237 0.8220902271256585 #3450, triangle 1150
0.1746134545212332 0.35794219311010617 #3451, triangle 1151
0.46429872533365457 0.04903480821954599 #3452, triangle 1151
0.22387150768973843 0.30960052942190786 #3453, triangle 1151
-2.5355240184446575 1.3115209765629219 #3454, triangle 1152
0.1703976369203149 0.35872015850827355 #3455, triangle 1152
0.5489718467921741 -0.06313040911661254 #3456, triangle 1152
0.1673864039602364 0.3718035392463902 #3457, triangle 1153
0.4554043617597034 0.07201349907934096 #3458, triangle 1153
0.23015494319948493 0.2969619493661192 #3459, triangle 1153
0.4592550888311519 0.15752218380612681 #3460, triangle 1154
-2.5176029316664255 -5.137908293183404 #3461, triangle 1154
-0.5368084193683426 0.5721152740990865 #3462, triangle 1154
0.39160359338863165 0.14266968365988508 #3463, triangle 1155
2.3510647010646273 435.89748549351856 #3464, triangle 1155
-0.1677675570403565 0.6003675647237402 #3465, triangle 1155
1.5272569113809071 -0.146900381619434 #3466, triangle 1156
0.0685568500631782 0.710298894350577 #3467, triangle 1156
0.772551962715181 2.050603842786073 #3468, triangle 1156
0.20482734462479474 0.44051250941466497 #3469, triangle 1157
0.5077054625145878 0.15431918173532375 #3470, triangle 1157
0.195113685565911 0.2409986846124904 #3471, triangle 1157
-0.7975042267128237 0.7712446847891452 #3472, triangle 1158
0.2094375799691577 0.2986632944759591 #3473, triangle 1158
0.4855101852705327 0.06903249067599732 #3474, triangle 1158
0.4248499738049485 0.06470101586781 #3475, triangle 1159
22.078540412891112 1.4730532396054676 #3476, triangle 1159
-0.3135025753397297 0.7832648832186964 #3477, triangle 1159
0.430067256872501 -0.011361745967353365 #3478, triangle 1160
-54.43068783072767 0.9579012252225017 #3479, triangle 1160
-0.3415489743489429 1.047050718813635 #3480, triangle 1160
-0.8878630236677623 3.997746500637378 #3481, triangle 1161
0.20486756268653133 0.4073950352992155 #3482, triangle 1161
0.4924632190901675 -0.23071586575435937 #3483, triangle 1161
0.2902957593180784 0.3200885387748414 #3484, triangle 1162
0.7332187986858123 -0.03202784978178624 #3485, triangle 1162
0.08337807823456113 0.34684659852371597 #3486, triangle 1162
-0.673444404540698 -13.486158001350946 #3487, triangle 1163
0.21693289622512293 0.43456105087336877 #3488, triangle 1163
0.4743565094561743 -0.3671241315582318 #3489, triangle 1163
0.5443843172927432 0.027021939885890685 #3490, triangle 1164
-0.5620095948827311 1.1333023822650377 #3491, triangle 1164
-2.2768863782935225 0.9000174109863326 #3492, triangle 1164
0.5268003231375504 0.03345056991711064 #3493, triangle 1165
-0.6881880747623417 1.1747117277102186 #3494, triangle 1165
-1.5858019988347594 0.8784004437102327 #3495, triangle 1165
-0.5518925419042405 0.6249073431218161 #3496, triangle 1166
0.22611635025220952 0.2592267150614999 #3497, triangle 1166
0.4610981544029295 0.13047962656792342 #3498, triangle 1166
0.28620910008612926 0.2235347505651464 #3499, triangle 1167
0.7162718511565721 -0.5832663710405451 #3500, triangle 1167
0.09010630950764616 0.46478108064602663 #3501, triangle 1167
0.6210867715266285 0.0031329201445415003 #3502, triangle 1168
-0.28117479043255394 1.0128126680387943 #3503, triangle 1168
8.18769543255808 0.9875850049857574 #3504, triangle 1168
0.3367683860519059 0.09897371108955101 #3505, triangle 1169
1.0320722584004298 2.2887872269518392 #3506, triangle 1169
-0.00782972683345208 0.6947425450918362 #3507, triangle 1169
0.572687471865351 -0.03212231238653559 #3508, triangle 1170
-0.4235798144407908 0.8950985014071617 #3509, triangle 1170
-5.258117535337683 1.1421918418326362 #3510, triangle 1170
-0.3186280436441499 0.8138163928763963 #3511, triangle 1171
0.25210862937006545 0.30690583850931674 #3512, triangle 1171
0.4258272201605258 0.05410035059642087 #3513, triangle 1171
-0.38649151738635085 1.8793367516814248 #3514, triangle 1172
0.2430121719454774 0.38156099859206616 #3515, triangle 1172
0.43780904632214984 -0.13246992967707658 #3516, triangle 1172
0.5934928950778144 -0.1475520484087973 #3517, triangle 1173
-0.3521217994872787 0.7096667090113262 #3518, triangle 1173
-23.98850777934717 2.0589660020113554 #3519, triangle 1173
-0.393788152003769 1.0512860898090397 #3520, triangle 1174
0.24212351609514476 0.338710076910267 #3521, triangle 1174
0.43899989180048843 -0.012346615238779685 #3522, triangle 1174
0.24227042682471694 0.36792516226101485 #3523, triangle 1175
0.5810332787654705 0.06586928511523636 #3524, triangle 1175
0.15273476950813364 0.3004478575351734 #3525, triangle 1175
0.22094623417930376 0.30469004813124273 #3526, triangle 1176
0.5360302994204665 -0.07585412643520748 #3527, triangle 1176
0.1778962922223393 0.3632625240539429 #3528, triangle 1176
0.202167485793273 0.35193013803071155 #3529, triangle 1177
0.5034191192058193 0.03812094024578818 #3530, triangle 1177
0.19782070523059692 0.3152412121035613 #3531, triangle 1177
-0.6284502137090426 0.912750290405782 #3532, triangle 1178
0.2200860753557324 0.32254028214397207 #3533, triangle 1178
0.4697545914238438 0.023339714909450537 #3534, triangle 1178
-0.13768671982954958 0.816136001899628 #3535, triangle 1179
0.2870186940714479 0.3073250059861117 #3536, triangle 1179
0.38310576061749935 0.053318516195449125 #3537, triangle 1179
0.3595759864232473 0.14701117842819372 #3538, triangle 1180
1.3260172258942904 -19.222837825147263 #3539, triangle 1180
-0.06549092837984591 0.5919285017911495 #3540, triangle 1180
-0.9467385834696168 0.7686618699940423 #3541, triangle 1181
0.20221296252435808 0.2981271389689815 #3542, triangle 1181
0.4965565340452753 0.06997554051882529 #3543, triangle 1181
-0.7951774851586725 1.2013506693263425 #3544, triangle 1182
0.20956417086372986 0.351449886474213 #3545, triangle 1182
0.4853192502731667 -0.043733361173462326 #3546, triangle 1182
-0.6912201301014849 1.1644711216754786 #3547, triangle 1183
0.21575700750513932 0.3486658529295911 #3548, triangle 1183
0.4760861945457574 -0.0366027134195143 #3549, triangle 1183
0.4785241223965764 0.03525211393588505 #3550, triangle 1184
-1.4913420726439537 1.18720375161054 #3551, triangle 1184
-0.7171339294402567 0.872477823176647 #3552, triangle 1184
0.531973741016034 -0.04154507285158527 #3553, triangle 1185
-0.6466092736213026 0.8712594556511418 #3554, triangle 1185
-1.7520329118452878 1.189841189557539 #3555, triangle 1185
0.21844182333038598 0.3487053117421581 #3556, triangle 1186
0.53134430042632 0.0320041260620532 #3557, triangle 1186
0.1806668293769928 0.3183078128883021 #3558, triangle 1186
0.2038590573132056 0.33068005996054084 #3559, triangle 1187
0.506133328338796 -0.006054198163377351 #3560, triangle 1187
0.19610334918978087 0.3359972086904568 #3561, triangle 1187
0.525902689611583 -0.09205440931236199 #3562, triangle 1188
-0.6958523548811519 0.7760752116221751 #3563, triangle 1188
-1.5593226415544696 1.5087025852527876 #3564, triangle 1188
0.2036048339657308 0.3163498192674459 #3565, triangle 1189
0.5057228083320663 -0.041953637674974065 #3566, triangle 1189
0.1963623835257172 0.35076081727726366 #3567, triangle 1189
0.5127182356676566 -0.05630135425414938 #3568, triangle 1190
-0.8272646701770294 0.8384593030295637 #3569, triangle 1190
-1.2331435119798626 1.2709740319091791 #3570, triangle 1190
0.5118796611052334 0.032337881647508775 #3571, triangle 1191
-0.8370298452397092 1.1671997198552582 #3572, triangle 1191
-1.215698872777558 0.882087586433981 #3573, triangle 1191
-0.8136037965578602 0.9916373900249206 #3574, triangle 1192
0.20857464503380374 0.3323949997094027 #3575, triangle 1192
0.48681411270285824 0.0021038477373255078 #3576, triangle 1192
-0.6920035672776311 1.0205364952359217 #3577, triangle 1193
0.2157060403995787 0.33556177437371304 #3578, triangle 1193
0.4761613326369243 -0.005056245635673914 #3579, triangle 1193
0.49779107911678144 0.004061536608407585 #3580, triangle 1194
-1.0364705829848293 1.0167215528263047 #3581, triangle 1194
-0.9654210867053791 0.9839494235775472 #3582, triangle 1194
-0.6388993795521928 0.8662727266858475 #3583, triangle 1195
0.2193301034664489 0.3157280576432263 #3584, triangle 1195
0.4708531115272425 0.03715866337876915 #3585, triangle 1195
0.21760914660065173 0.33920767343605657 #3586, triangle 1196
0.5298109257733318 0.012821836143326461 #3587, triangle 1196
0.18157994999711805 0.3275103029222049 #3588, triangle 1196
0.21807753525126422 0.3270126077579799 #3589, triangle 1197
0.5306719709911788 -0.014709758360393187 #3590, triangle 1197
0.18106680080926119 0.339714559881454 #3591, triangle 1197
0.20422884860836132 0.324084124154825 #3592, triangle 1198
0.5067321284914552 -0.021872829103067284 #3593, triangle 1198
0.19572596578250495 0.34271266967754765 #3594, triangle 1198
0.18453427674892833 0.32509572137344983 #3595, triangle 1199
0.4773662635036613 -0.01937243559737413 #3596, triangle 1199
0.2148900112674024 0.3416740061322158 #3597, triangle 1199
-0.9010438210175322 1.104065860595828 #3598, triangle 1200
0.2042528384062575 0.3436443450413589 #3599, triangle 1200
0.4934075089882868 -0.024132906394489236 #3600, triangle 1200
-0.6747250953750922 1.1159383449263933 #3601, triangle 1201
0.21684691014946053 0.3446805334563729 #3602, triangle 1201
0.47448274096077 -0.026665887117776572 #3603, triangle 1201
0.5000098875239164 -0.021311135267180894 #3604, triangle 1202
-0.9998418215131543 0.92582128703315 #3605, triangle 1202
-1.000158216026403 1.0910667484525685 #3606, triangle 1202
0.47445620277308787 0.024699837504214256 #3607, triangle 1203
-1.6362221809824193 1.1194525621365101 #3608, triangle 1203
-0.6744556364725409 0.9080165768013924 #3609, triangle 1203
0.5116820816843781 -0.008265158047488754 #3610, triangle 1204
-0.8393593360614693 0.9687475149105335 #3611, triangle 1204
-1.2116369028106515 1.033901229243049 #3612, triangle 1204
0.1984871107276837 0.31797091349239737 #3613, triangle 1205
0.4976516539574771 -0.03759780966202407 #3614, triangle 1205
0.20150718874809245 0.34905810908476564 #3615, triangle 1205
-0.6525688104302139 0.9195633650369662 #3616, triangle 1206
0.2183632151652156 0.3234703611020269 #3617, triangle 1206
0.4722625067240452 0.021400177436192838 #3618, triangle 1206
0.19818110057690982 0.3107239407392728 #3619, triangle 1207
0.4971804070836074 -0.057722788576529106 #3620, triangle 1207
0.20181066587530241 0.356736420299076 #3621, triangle 1207
0.4970613358629918 -0.040010749274489235 #3622, triangle 1208
-1.0490360322017005 0.8749737581967063 #3623, triangle 1208
-0.9543236483722357 1.181873706964946 #3624, triangle 1208
0.19727229258637316 0.3196289018616187 #3625, triangle 1209
0.49578821937659456 -0.03322548695939383 #3626, triangle 1209
0.20270923243016287 0.3473253946737292 #3627, triangle 1209
0.46295299431877773 -0.046674644793229844 #3628, triangle 1210
-2.231457443659859 0.8592783515273364 #3629, triangle 1210
-0.5674826400232825 1.2170974130986452 #3630, triangle 1210
0.5084741507017868 0.06828563525378459 #3631, triangle 1211
-0.8787933201651996 1.5232610182659725 #3632, triangle 1211
-1.1481400197520035 0.7732987712407736 #3633, triangle 1211
0.2288938955611085 0.3688772568214794 #3634, triangle 1212
0.5516795668451537 0.06739714355135507 #3635, triangle 1212
0.16885645887738976 0.29958854320296413 #3636, triangle 1212
0.17468366753560127 0.35662783173089724 #3637, triangle 1213
0.46438762045155313 0.04670124098254947 #3638, triangle 1213
0.22380941481152056 0.310825304788088 #3639, triangle 1213
0.20500269505457486 0.3220764559819994 #3640, triangle 1214
0.5079916219817501 -0.026918839959810623 #3641, triangle 1214
0.19493394512626758 0.34478355123247223 #3642, triangle 1214
0.17971929049864785 0.3427355358059074 #3643, triangle 1215
0.47089391880539705 0.020159834617154464 #3644, triangle 1215
0.21930206078257897 0.32406188885801496 #3645, triangle 1215
0.554718857405667 -0.040299638754055365 #3646, triangle 1216
-0.5042638790741949 0.8742696568494981 #3647, triangle 1216
-2.9334797408586577 1.1833674852621319 #3648, triangle 1216
0.21393010184977718 0.3234085633704384 #3649, triangle 1217
0.5231783713365343 -0.023558235261443784 #3650, triangle 1217
0.18556727482093563 0.34340808772589654 #3651, triangle 1217
-1.074099433606043 0.9593154999764941 #3652, triangle 1218
0.19718218177014374 0.3285875747111498 #3653, triangle 1218
0.5044262265501417 0.010491248402794038 #3654, triangle 1218
0.2165760916150926 0.3116093115233336 #3655, triangle 1219
0.5279252968705423 -0.05517140985515763 #3656, triangle 1219
0.18270729471730976 0.35578909947341414 #3657, triangle 1219
0.4794126559290276 -0.012961864469097304 #3658, triangle 1220
-1.4627817707562134 0.9524654929862355 #3659, triangle 1220
-0.7268390744706239 1.0539451469260521 #3660, triangle 1220
0.5034381551844899 0.010762740936488047 #3661, triangle 1221
-0.9475158005617891 1.0465586549359485 #3662, triangle 1221
-1.0569691714744402 0.9582955973005307 #3663, triangle 1221
0.17654464314875876 0.33424030770206165 #3664, triangle 1222
0.4667618140385011 0.002031021386852565 #3665, triangle 1222
0.2221561555160405 0.33242759119196613 #3666, triangle 1222
0.19694520993487524 0.32966858748197797 #3667, triangle 1223
0.4952898404237106 -0.008407436535915207 #3668, triangle 1223
0.2030316375246464 0.33701833608249304 #3669, triangle 1223
0.48890655488906565 0.008135359548799853 #3670, triangle 1224
-1.2101300479123858 1.0345064975453202 #3671, triangle 1224
-0.8402289877699731 0.968233848984759 #3672, triangle 1224
0.4896618018323235 -0.03837453203044736 #3673, triangle 1225
-1.1934033627482303 0.8790040205113183 #3674, triangle 1225
-0.8500871199369645 1.1734684385794 #3675, triangle 1225
0.4452474330382466 -0.017460865799080495 #3676, triangle 1226
-4.752359407585628 0.9377634634866875 #3677, triangle 1226
-0.4339085363252432 1.0737042850885683 #3678, triangle 1226
0.2129131310311662 0.3389513655385085 #3679, triangle 1227
0.521384906417843 0.01227842439726098 #3680, triangle 1227
0.18665608981719248 0.32776224892558886 #3681, triangle 1227
0.4770382644728033 -0.01899955359357431 #3682, triangle 1228
-1.541442059742675 0.9329228384995328 #3683, triangle 1228
-0.7012178082393236 1.0805918414041877 #3684, triangle 1228
0.5000107950170216 -0.0073520727155431025 #3685, triangle 1229
-0.9998273058269906 0.9720311141172974 #3686, triangle 1229
-1.0001727389195165 1.0300715556536784 #3687, triangle 1229
0.23145911136625857 0.33014145771514314 #3688, triangle 1230
0.5569999738008599 -0.00730411777701327 #3689, triangle 1230
0.1658554995263773 0.33654056457633236 #3690, triangle 1230
0.49500449139488 0.01745942787641784 #3691, triangle 1231
-1.0859384235637968 1.079561385396163 #3692, triangle 1231
-0.9238747078387151 0.9336382053943423 #3693, triangle 1231
0.5740549000875322 -0.09480258900731411 #3694, triangle 1232
-0.4182557602824249 0.7720568496009423 #3695, triangle 1232
-5.566867753055077 1.5299251983928175 #3696, triangle 1232
-1.488732245269047 1.0224318552523155 #3697, triangle 1233
0.18543394181445444 0.3357621971203207 #3698, triangle 1233
0.5233985110526252 -0.005515177072738912 #3699, triangle 1233
0.20193956970359003 0.3381008639466597 #3700, triangle 1234
0.5030565140710084 0.010465009549651677 #3701, triangle 1234
0.198050979644325 0.32859965465701374 #3702, triangle 1234
2.4090227068120535 8.174946730963345 #3703, triangle 1235
0.10163792481420007 0.4184081140110304 #3704, triangle 1235
0.6884455454304154 -0.28109663671711965 #3705, triangle 1235
0.31800978946166913 0.1505979535827399 #3706, triangle 1236
0.8812023204298451 -10.117178358500142 #3707, triangle 1236
0.032604416676191565 0.5850706972817065 #3708, triangle 1236
0.13372250063350288 0.39389367720686846 #3709, triangle 1237
0.41971978445511754 0.10338906707698642 #3710, triangle 1237
0.25685669967480185 0.2778161949471142 #3711, triangle 1237
0.40718538397284465 0.14658548590750528 #3712, triangle 1238
3.9599563116593277 -21.46658466584669 #3713, triangle 1238
-0.22981261118433743 0.5927492177687267 #3714, triangle 1238
0.4630120455588835 0.060020910235346774 #3715, triangle 1239
-2.227386488113807 1.4140418015896379 #3716, triangle 1239
-0.5679859054233489 0.7965501030629589 #3717, triangle 1239
0.13074187810021085 0.43428270013364556 #3718, triangle 1240
0.4169489948310923 0.14845648661466704 #3719, triangle 1240
0.25903626909590477 0.24565984172723357 #3720, triangle 1240
0.12968400112090356 0.3459288332182961 #3721, triangle 1241
0.4159788788817772 0.026582097040062994 #3722, triangle 1241
0.25980319533818186 0.3209713907185443 #3723, triangle 1241
-0.07333367469571031 0.43594807049073003 #3724, triangle 1242
0.30550273567904995 0.1500481261944996 #3725, triangle 1242
0.36237635809272994 0.24440641474211874 #3726, triangle 1242
0.17167972243831706 0.3859440919485972 #3727, triangle 1243
0.4606278264265259 0.09275474500890402 #3728, triangle 1243
0.226447757946838 0.2845707309715328 #3729, triangle 1243
-0.3242593884328076 0.6182551336736358 #3730, triangle 1244
0.25129140354013174 0.2568570868237469 #3731, triangle 1244
0.42688842331231536 0.13372197455869628 #3732, triangle 1244
0.6140538712949393 -0.2456468888302829 #3733, triangle 1245
-0.2972527234060995 0.6386919071329039 #3734, triangle 1245
11.984763432237681 4.735231676495373 #3735, triangle 1245
0.5497444573684406 -0.081233037631142 #3736, triangle 1246
-0.53082951721616 0.792856257488743 #3737, triangle 1246
-2.5837284331603168 1.4296334383100882 #3738, triangle 1246
0.30059435011807617 0.11242598596077602 #3739, triangle 1247
0.7807264710820427 3.111106743913654 #3740, triangle 1247
0.0656079467334706 0.6637169249725455 #3741, triangle 1247
0.19517933762197734 0.4180962256705787 #3742, triangle 1248
0.49262329272596966 0.1319832688275703 #3743, triangle 1248
0.20476325724058078 0.25813188003090554 #3744, triangle 1248
0.49352590108906147 0.08862535977332268 #3745, triangle 1249
-1.113910095750874 1.9338262518372238 #3746, triangle 1249
-0.9027128816918396 0.7199556537289733 #3747, triangle 1249
0.1954694666059705 0.35209430725979146 #3748, triangle 1250
0.493058627104286 0.038427290964337446 #3749, triangle 1250
0.20447979375600442 0.31508586969129404 #3750, triangle 1250
0.540060818527407 0.013654555088328107 #3751, triangle 1251
-0.5893439490445862 1.060390453800952 #3752, triangle 1251
-2.06937245503023 0.9475310981777553 #3753, triangle 1251
-0.5465544985501494 1.363652337282301 #3754, triangle 1252
0.22657212857410705 0.3617030026192247 #3755, triangle 1252
0.46045146549743265 -0.0714310367257213 #3756, triangle 1252
0.297261358579188 0.1577991373414678 #3757, triangle 1253
0.764535686369063 -5.034732225225418 #3758, triangle 1253
0.07149131921485657 0.5716046843745807 #3759, triangle 1253
0.2152374358350484 0.30764223346624253 #3760, triangle 1254
0.5255090213231274 -0.06681715761366812 #3761, triangle 1254
0.18415912850761001 0.3600541645140149 #3762, triangle 1254
-0.016015436925455095 0.5997970030410202 #3763, triangle 1255
0.3264717734198112 0.24992066908554206 #3764, triangle 1255
0.3402662491729689 0.14296073526518455 #3765, triangle 1255
0.49340882951428755 0.09644051897275861 #3766, triangle 1256
-1.116179337231969 2.187265754650704 #3767, triangle 1256
-0.9010624169986717 0.700802275568032 #3768, triangle 1256
0.2219434290715052 0.3282889115762757 #3769, triangle 1257
0.5379277686135258 -0.011658709042533372 #3770, triangle 1257
0.17678291477107508 0.3384162153916562 #3771, triangle 1257
-100.61735462486813 1.539726783095973 #3772, triangle 1258
0.1436650195944796 0.37013172116446746 #3773, triangle 1258
0.5984192434134147 -0.0960508027054816 #3774, triangle 1258
0.5000000000000002 0.03455508747308771 #3775, triangle 1259
-1.0 1.1823212329656514 #3776, triangle 1259
-1.0 0.8747624351342133 #3777, triangle 1259
-0.5586250371752415 1.0991986984454376 #3778, triangle 1260
0.22554853802890446 0.3432121209221777 #3779, triangle 1260
0.4619052800808758 -0.02308236889759986 #3780, triangle 1260
0.42909153610770584 -0.024954833738097863 #3781, triangle 1261
-156.81055607915732 0.915024509677319 #3782, triangle 1261
-0.3361736473205411 1.1078969892339123 #3783, triangle 1261
0.5 0.0015376771038675676 #3784, triangle 1262
-1.0 1.00621763340314 #3785, triangle 1262
-1.0 0.9938775347086231 #3786, triangle 1262
0.20000000000000004 0.31035891800942583 #3787, triangle 1263
0.4999999999999999 -0.05878252924190684 #3788, triangle 1263
0.20000000000000004 0.3571277426192226 #3789, triangle 1263
0.5117305928771207 0.03443534599118187 #3790, triangle 1264
-0.8387863566030542 1.1814887885571217 #3791, triangle 1264
-1.212632544107426 0.8751557779764184 #3792, triangle 1264
-0.20568440073974267 0.9884320099598832 #3793, triangle 1265
0.2715633356719274 0.3320304169624522 #3794, triangle 1265
0.40141107379875374 0.0029173080529041433 #3795, triangle 1265
-0.8244742729306483 1.371591665719347 #3796, triangle 1266
0.20800452971092484 0.3621350653519184 #3797, triangle 1266
0.4876778590947639 -0.07265063779459098 #3798, triangle 1266
-0.8268137721973465 5.2597443585293036 #3799, triangle 1267
0.2078831229397772 0.4126178517931092 #3800, triangle 1267
0.48786202998756223 -0.25387002727358166 #3801, triangle 1267
0.21584045261134627 0.3544530664412908 #3802, triangle 1268
