TAPERS FOR JACOBIAN
-0.20690353730318248 -0.32235118060116885 #503, triangle 168
-0.48935106419916075 0.023732467703500553 #504, triangle 168
-0.5105679179099839 -0.03708602678158532 #505, triangle 169
-0.19332122937722757 0.31576473917459547 #506, triangle 169
0.20656908705861063 0.3513774419232278 #507, triangle 169
-0.2024732587167487 -0.32181852625533935 #508, triangle 170
-0.4961533714567833 0.02483588915463538 #509, triangle 170
0.19751135361735236 -0.34505052216466103 #510, triangle 170
0.48324062220308683 -0.024931052290383334 #511, triangle 171
-0.18874588469343948 0.3450981917168956 #512, triangle 171
0.2109461424337869 0.32177249243373746 #513, triangle 171
0.19157217845794455 -0.33036405778624395 #514, triangle 172
-0.20825391523059186 -0.3363158929423951 #515, triangle 172
0.5133799025931569 0.006607299136868193 #516, triangle 172
-0.5141185209584664 -0.02686979544378559 #517, triangle 173
-0.1911146836172705 0.320831324665759 #518, triangle 173
0.2086922332759104 0.34607427300828153 #519, triangle 173
0.21185062078236686 0.3327864898292251 #520, triangle 174
0.48188589879785265 -0.0012278799161620784 #521, triangle 174
-0.18778756693492238 0.3338806257624061 #522, triangle 174
0.20241839445479123 0.34437300091065937 #523, triangle 175
-0.503819149756968 -0.023478480305567064 #524, triangle 175
-0.1975668950262644 0.3224734991942676 #525, triangle 175
0.18951545386167323 -0.3340424164249015 #526, triangle 176
-0.210216751141513 -0.33262500363867825 #527, triangle 176
-0.48433638494818604 0.0015895196730246637 #528, triangle 176
-0.4930232558139522 0.009100553156020371 #529, triangle 177
0.1954459203036076 -0.33746577445852033 #530, triangle 177
-0.2045028142589131 -0.32922635000833533 #531, triangle 177
0.1855353281184124 -0.3409215176259276 #532, triangle 178
-0.21395985989919872 -0.32583054781951903 #533, triangle 178
-0.4787440868504991 0.01641930299851954 #534, triangle 178
0.48834699330180764 0.02746453472010433 #535, triangle 179
0.2075636919909636 -0.32054132939733304 #536, triangle 179
-0.1922905278267052 -0.34637559220965397 #537, triangle 179
-0.2047402385624246 -0.34783644464268504 #538, triangle 180
0.5075634782786727 0.030323154964603916 #539, triangle 180
0.1952029130967618 -0.31913901469866024 #540, triangle 180
-0.16188860469725153 -0.34846358668606664 #541, triangle 181
0.4489610451457192 0.031537894305616765 #542, triangle 181
0.23479607762899168 -0.3185388464820273 #543, triangle 181
0.21547518201996516 0.3510400154883056 #544, triangle 182
-0.5259359365115932 -0.036451500406861945 #545, triangle 182
-0.18390202005555092 0.3160847733327046 #546, triangle 182
-0.1915451005397023 0.322704208405202 #547, triangle 183
0.20827988546247672 0.34413467141932363 #548, triangle 183
-0.513423583625372 -0.02299881624673126 #549, triangle 183
0.5134893404089655 -0.0015896395952489425 #550, triangle 184
-0.20831896912392886 0.3340424701212507 #551, triangle 184
0.19150434310764533 0.33262495005637993 #552, triangle 184
0.5197428035330183 0.003298579455982042 #553, triangle 185
0.1876570275939399 -0.331859193741943 #554, triangle 185
-0.21197350092719133 -0.3348107397797265 #555, triangle 185
0.48315020601822267 -0.04312137154871791 #556, triangle 186
-0.18868216282233335 0.35464243533256906 #557, triangle 186
0.21100641514146704 0.31268425142302364 #558, triangle 186
0.19999999999999818 -0.32601699500021997 #559, triangle 187
-0.19999999999999818 -0.34073085583259305 #560, triangle 187
0.49999999999999717 0.01602217261567412 #561, triangle 187
-0.20526995904916082 -0.3460555543624724 #562, triangle 188
0.5084286423903597 0.026832790673247363 #563, triangle 188
0.19465968281869828 -0.32084934832901835 #564, triangle 188
0.188859529810016 0.35889020533440247 #565, triangle 189
-0.4834019947523527 -0.05070031882026681 #566, triangle 189
-0.21083860237337795 0.3087200202695059 #567, triangle 189
0.483476745496398 0.019408327130481504 #568, triangle 190
0.21078880223239777 -0.3244190582182915 #569, triangle 190
-0.1889121358334282 -0.34236842032507425 #570, triangle 190
-0.5096097236826822 -0.021313770246907317 #571, triangle 191
-0.19391989064807968 0.3235116514380055 #572, triangle 191
0.20598907379298034 0.3433018770263304 #573, triangle 191
0.19357364960111267 -0.3324888111411514 #574, triangle 192
-0.20632473794337053 -0.3341789267090731 #575, triangle 192
0.5101636383128743 0.0018941761556653292 #576, triangle 192
-0.5144933541580357 0.02524026679318829 #577, triangle 193
0.20891400397473933 -0.34525324015177233 #578, triangle 193
-0.19088281956875347 -0.3216228090522334 #579, triangle 193
0.49141187755988897 -0.0221856306478294 #580, triangle 194
-0.19436817458079586 0.3437319113119495 #581, triangle 194
0.20555363269475593 0.32309445993981073 #582, triangle 194
0.5 0.04202986150185113 #583, triangle 195
0.2 -0.31324630305367296 #584, triangle 195
-0.2 -0.3540443993276202 #585, triangle 195
-0.18832507738399415 0.3444803774135317 #586, triangle 196
0.21134382686398648 0.3223696089319151 #587, triangle 196
0.48264441811752495 -0.023694216672546238 #588, triangle 196
-0.5000000000000028 0.038395916773906434 #589, triangle 197
0.1999999999999982 -0.3520774824041978 #590, triangle 197
-0.1999999999999982 -0.31510178650965137 #591, triangle 197
-0.1999999999999983 -0.32977357002524266 #592, triangle 198
-0.5000000000000027 0.00790395663760177 #593, triangle 198
0.1999999999999983 -0.33691220655378495 #594, triangle 198
-0.5047343655768322 -0.013478177368283113 #595, triangle 199
-0.19698712290475098 0.327205376123805 #596, triangle 199
0.20299035317875544 0.3395181408970115 #597, triangle 199
0.5202218685564168 0.01780605624775359 #598, triangle 200
0.1873646173796975 -0.325177491595331 #599, triangle 200
-0.21224847228568894 -0.34159018746465897 #600, triangle 200
0.45395741877594864 0.02254959196094861 #601, triangle 201
0.2311905649262458 -0.3229199291012031 #602, triangle 201
-0.16617161931336386 -0.34391197710621485 #603, triangle 201
0.21470014234292673 -0.34209604581707875 #604, triangle 202
-0.18473901087602904 -0.3246843042818505 #605, triangle 202
-0.5245477124551945 0.018848970514934806 #606, triangle 202
0.19726699893733693 -0.35689553079483766 #607, triangle 203
-0.2027144545447815 -0.3105754736474107 #608, triangle 203
-0.4957801421717653 0.047178848260148266 #609, triangle 203
0.185808821217427 0.35197656368538377 #610, triangle 204
-0.4791224925787504 -0.03820762238877368 #611, triangle 204
-0.21370495511207713 0.3151972750496736 #612, triangle 204
-0.2028226308158343 -0.3339926952600211 #613, triangle 205
0.5044655052175231 0.0014784464706505062 #614, triangle 205
0.19715730951978877 -0.33267462289951744 #615, triangle 205
-0.19171958888339366 -0.3228127151470459 #616, triangle 206
-0.513142184921168 0.022772945429729956 #617, triangle 206
0.20811247455537393 -0.34402263866980204 #618, triangle 206
0.512649724317134 -0.010101036115968723 #619, triangle 207
-0.20781888470229698 0.3379310466098744 #620, triangle 207
0.19202523079535133 0.32876711132611164 #621, triangle 207
-0.18276879971981744 -0.3369663772940959 #622, triangle 208
0.47496365222448444 0.008021353774553076 #623, triangle 208
0.21651957022256743 -0.3297199805766867 #624, triangle 208
0.5223973679929137 -0.016396671549225503 #625, triangle 209
-0.21348842114573813 0.3409106424236574 #626, triangle 209
0.18604086202465075 0.3258411797877605 #627, triangle 209
-0.4725391043000276 -0.033143900746846616 #628, triangle 210
-0.21817385774229398 0.31774141583586324 #629, triangle 210
0.18096111739773799 0.34929864557780926 #630, triangle 210
-0.2028827806392885 -0.3520022443235796 #631, triangle 211
0.5045618799326557 0.03825555462147572 #632, triangle 211
0.19709629248116706 -0.31517297355350765 #633, triangle 211
-0.1866621363861181 -0.3398986789580533 #634, triangle 212
0.4803086409942628 0.014279829568574405 #635, triangle 212
0.21290746847847308 -0.3268320128327675 #636, triangle 212
-0.5327644060140692 0.016065064038156655 #637, triangle 213
0.21920714948547984 -0.3407514302667153 #638, triangle 213
-0.17982404400762514 -0.32599687029094504 #639, triangle 213
0.19235939543671024 0.33537194441410667 #640, triangle 214
-0.4884477208556233 -0.004538302801257896 #641, triangle 214
-0.20749739302489453 0.3313009371506287 #642, triangle 214
0.4986193182778352 -0.02926898704664556 #643, triangle 215
-0.1991129343830249 0.34729529442341095 #644, triangle 215
0.2008851027564289 0.31965777858811195 #645, triangle 215
-0.20697573987044363 -0.3220994727636066 #646, triangle 216
-0.48924112726030167 0.02425442084930476 #647, triangle 216
0.19290044856962207 -0.3447597378558888 #648, triangle 216
-0.192878446017797 0.33363899710988426 #649, triangle 217
0.2069969805455461 0.33302780963807144 #650, triangle 217
0.4892087914160722 -0.0006866416195191834 #651, triangle 217
-0.191194806384468 0.3494467425615073 #652, triangle 218
0.2086155398738023 0.3176001958297185 #653, triangle 218
0.48675222531783535 -0.03342736915099907 #654, triangle 218
-0.2086760593514271 -0.317535448351059 #655, triangle 219
-0.48666065651794665 0.03355724084324985 #656, triangle 219
0.19113158337611794 -0.3495146645292482 #657, triangle 219
-0.4845368977277767 -0.028669094756547074 #658, triangle 220
-0.21008349193468034 0.3199521353884724 #659, triangle 220
0.18965574247193887 0.34698861736614806 #660, triangle 220
-0.1966428031003021 -0.34254636434012925 #661, triangle 221
0.4948303108755351 0.019772934316294306 #662, triangle 221
0.20332925449254705 -0.32424588671770105 #663, triangle 221
-0.19400162912120675 0.31393053419987904 #664, triangle 222
0.20590974871727183 0.3533177632870718 #665, triangle 222
-0.5094790650248707 -0.04069528863386879 #666, triangle 222
0.5175472639574241 0.026997379486866934 #667, triangle 223
0.18900134659658283 -0.32076916531949373 #668, triangle 223
-0.21070432062230413 -0.34613883709838184 #669, triangle 223
0.4840854726640758 -0.04527123683606553 #670, triangle 224
-0.18933967103414936 0.35583030285385303 #671, triangle 224
0.2103835975514855 0.3115707520060261 #672, triangle 224
0.48777438015742935 0.01656564929270653 #673, triangle 225
0.20794089554339282 -0.3257617762717715 #674, triangle 225
-0.19189826691625736 -0.34099187097706074 #675, triangle 225
-0.4746021908849265 -0.0031176256523183466 #676, triangle 226
-0.2167655682770181 0.33194048463089393 #677, triangle 226
0.18250097915091512 0.33472909816963337 #678, triangle 226
-0.2033722932876274 0.32989117851354405 #679, triangle 227
0.19659903407598092 0.33679335303837904 #680, triangle 227
-0.49476389986062524 -0.007646151208638511 #681, triangle 227
0.18209985738827278 0.33124678800112917 #682, triangle 228
0.5289402890195932 -0.004658278090932199 #683, triangle 228
-0.21713341613128595 0.3354264296761434 #684, triangle 228
0.48497239223908833 0.011464951361612253 #685, triangle 229
0.2097942906772972 -0.32813853589489717 #686, triangle 229
-0.18995986942958776 -0.3385689275488983 #687, triangle 229
-0.2318414636141982 0.3352624498795891 #688, triangle 230
0.16540461734035947 0.3314097829164834 #689, triangle 230
0.5578048763098034 -0.004296992878754112 #690, triangle 230
0.49498769420923233 -0.017477042648737097 #691, triangle 231
-0.19674646266666287 0.34143113427276867 #692, triangle 231
0.2032272870857933 0.3253327135336908 #693, triangle 231
-0.16316285408559 0.3176305905983015 #694, triangle 232
0.23373078160493604 0.3494148622350594 #695, triangle 232
-0.5618285142428228 -0.03336638221888691 #696, triangle 232
0.49999999999999695 0.016688753080151535 #697, triangle 233
0.19999999999999804 -0.3257039001992968 #698, triangle 233
-0.19999999999999804 -0.3410510896257366 #699, triangle 233
-0.20000000000000168 -0.35496173446090307 #700, triangle 234
0.4999999999999947 0.0437016223876706 #701, triangle 234
0.20000000000000168 -0.31238456476049653 #702, triangle 234
0.5024437521011171 -0.014388312531719887 #703, triangle 235
-0.2015533723850289 0.3399502881349396 #704, triangle 235
0.198440571682761 0.32678140921040455 #705, triangle 235
0.5602012857603531 0.009690770731108737 #706, triangle 236
0.16406703028688088 -0.32895561839993215 #707, triangle 236
-0.23297109620937878 -0.33773998486304546 #708, triangle 236
-0.53349605979336 0.017308314678563252 #709, triangle 237
0.2195992818599127 -0.3413496657788312 #710, triangle 237
-0.17939090971674349 -0.3254122479682593 #711, triangle 237
-0.19858519581709805 -0.34951160905975953 #712, triangle 238
0.4978029675858129 0.033551400399439414 #713, triangle 238
0.20140981764314753 -0.3175383607394792 #714, triangle 238
-0.4717116083344058 -0.035989109934667314 #715, triangle 239
-0.2187407453183863 0.31631753425635717 #716, triangle 239
0.18033805596768213 0.35079481397970685 #717, triangle 239
-0.19449290583336806 0.34055844471956914 #718, triangle 240
0.20543230364730886 0.3261856857717703 #719, triangle 240
0.4915976086903737 -0.015662397157815384 #720, triangle 240
-0.18739777036693986 0.33539623163451543 #721, triangle 241
0.21221731607632616 0.3312767986649614 #722, triangle 241
0.48133794407303976 -0.004591791087978473 #723, triangle 241
0.5000000000000029 0.00816298842257557 #724, triangle 242
0.19999999999999818 -0.32965529889124046 #725, triangle 242
-0.19999999999999818 -0.3370317722540249 #726, triangle 242
-0.19999999999999826 -0.32733306869982914 #727, triangle 243
-0.5000000000000054 0.013203503493935164 #728, triangle 243
0.19999999999999826 -0.3393880932091586 #729, triangle 243
-0.19069658292374686 0.31339039220134 #730, triangle 244
0.2090919515333766 0.3538912525236395 #731, triangle 244
-0.5147946659589933 -0.04174934947610624 #732, triangle 244
-0.21526880021947672 -0.36269356924901897 #733, triangle 245
0.525565287111846 0.057237822030228945 #734, triangle 245
0.18412522797403055 -0.30521158899006623 #735, triangle 245
0.19867905212399786 0.33369260480528595 #736, triangle 246
-0.4979478784557311 -0.000806838972210812 #737, triangle 246
-0.20131659997614704 0.33297425537108255 #738, triangle 246
-0.5092852705081975 0.02682403809225847 #739, triangle 247
0.20579198861816528 -0.34605112742505784 #740, triangle 247
-0.19412291130476117 -0.3208536110491079 #741, triangle 247
-0.2116687333381929 -0.3362705999778198 #742, triangle 248
0.5192132456406806 0.0065084848834349 #743, triangle 248
0.18798063989180216 -0.3304089512238863 #744, triangle 248
-0.19864294086738313 -0.3474027688503426 #745, triangle 249
0.4978921099304745 0.02947879256493471 #746, triangle 249
0.20135247067590747 -0.3195546845325454 #747, triangle 249
-0.1967276429900659 0.3191748058201947 #748, triangle 250
0.20324580344083237 0.347799081384135 #749, triangle 250
-0.5051446235372038 -0.03025054975104538 #750, triangle 250
-0.18502171386629104 0.3323231573385501 #751, triangle 251
0.21443765771289736 0.33434504233433615 #752, triangle 251
-0.5240798371287326 -0.002264318387961971 #753, triangle 251
-0.4949605012258239 -0.053121292229553856 #754, triangle 252
-0.20324490243367777 0.3074305550269098 #755, triangle 252
0.19672855879752427 0.3602832273342895 #756, triangle 252
0.4654153960416322 -0.04142389228546516 #757, triangle 253
-0.17549263658486478 0.35371384581941406 #758, triangle 253
0.2230925213809876 0.31355738673704675 #759, triangle 253
-0.20616752202818825 -0.32857177204132204 #760, triangle 254
-0.49047341326879623 0.010525569859454397 #761, triangle 254
0.19373589292588847 -0.33812914797337584 #762, triangle 254
0.2033938179177629 -0.35702778702031585 #763, triangle 255
-0.1965771406790032 -0.31045211654363825 #764, triangle 255
-0.5053827635183338 0.04741436860092235 #765, triangle 255
0.1770819122562998 -0.3359330537998525 #766, triangle 256
-0.22167614808435068 -0.33074371130688784 #767, triangle 256
-0.46745378711221147 0.005770610682516769 #768, triangle 256
0.19737296572461674 -0.34511362436445725 #769, triangle 257
-0.20260989357568449 -0.3217575907274078 #770, triangle 257
-0.4959418998060495 0.02496185100507506 #771, triangle 257
-0.19747378909656246 0.32911062810585756 #772, triangle 258
0.20251035667742115 0.3375829559160509 #773, triangle 258
